;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
0;La liste de Schindler;1993;Tous publics;195;['Biography', ' Drama', ' History            '];9.0;94;In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.;['Steven Spielberg', None];['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']
1;Rocketry: The Nambi Effect;2022;NaN;157;['Biography', ' Drama            '];8.9;-1;Based on the life of Indian Space Research Organization scientist Nambi Narayanan, who was framed for being a spy and arrested in 1994. Though free, he continues to fight for justice against the officials who falsely implicated him.;['Madhavan', None];['Madhavan', 'Simran', 'Rajit Kapoor', 'Ravi Raghavendra']
2;Les affranchis;1990;16;145;['Biography', ' Crime', ' Drama            '];8.7;90;The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.;['Martin Scorsese', None];['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco']
3;Intouchables;2011;Tous publics;112;['Biography', ' Comedy', ' Drama            '];8.5;57;After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.;['    Directors:', 'Olivier Nakache, ', 'Éric Toledano', None];['François Cluzet', 'Omar Sy', 'Anne Le Ny', 'Audrey Fleurot']
4;Le pianiste;2002;Tous publics;150;['Biography', ' Drama', ' Music            '];8.5;85;A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.;['Roman Polanski', None];['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox']
5;Hamilton;2020;12;160;['Biography', ' Drama', ' History            '];8.4;90;The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.;['Thomas Kail', None];['Lin-Manuel Miranda', 'Phillipa Soo', 'Leslie Odom Jr.', 'Renée Elise Goldsberry']
6;Sardar Udham;2021;16;164;['Biography', ' Crime', ' Drama            '];8.4;-1;A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.;['Shoojit Sircar', None];['Vicky Kaushal', 'Shaun Scott', 'Stephen Hogan', 'Amol Parashar']
7;Braveheart;1995;Tous publics;178;['Biography', ' Drama', ' History            '];8.4;68;Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.;['Mel Gibson', None];['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen']
8;Amadeus;1984;Tous publics;160;['Biography', ' Drama', ' Music            '];8.4;88;The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.;['Milos Forman', None];['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Roy Dotrice']
9;Ayla;2017;NaN;125;['Biography', ' Drama', ' History            '];8.3;-1;"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...                See full summary »
";['Can Ulkay', None];['Çetin Tekindor', 'Ismail Hacioglu', 'Kyung-jin Lee', 'Kim Seol']
10;Dangal;2016;Tous publics;161;['Action', ' Biography', ' Drama            '];8.3;-1;Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.;['Nitesh Tiwari', None];['Aamir Khan', 'Sakshi Tanwar', 'Fatima Sana Shaikh', 'Sanya Malhotra']
11;Lawrence d'Arabie;1962;Tous publics;218;['Adventure', ' Biography', ' Drama            '];8.3;100;The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.;['David Lean', None];"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins']"
12;Pocket Hercules: Naim Süleymanoglu;2019;Tous publics;141;['Biography', ' Drama', ' Sport            '];8.2;-1;The biography of Turkish weight lifter, and champion of Olympics, Naim Suleymanoglu.;['Özer Feyzioglu', None];['Hayat Van Eck', 'Selen Öztürk', 'Yetkin Dikinciler', 'Gürkan Uygun']
13;Green Book: Sur les routes du sud;2018;Tous publics;130;['Biography', ' Comedy', ' Drama            '];8.2;69;A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.;['Peter Farrelly', None];['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']
14;Shahid;2012;NaN;129;['Biography', ' Drama            '];8.2;-1;The account of Human Rights lawyer Shahid Azmi, an ordinary citizen with an extraordinary commitment to justice.;['Hansal Mehta', None];['Rajkummar Rao', 'Prabhleen Sandhu', 'Mohd. Zeeshan Ayyub', 'Baljinder Kaur']
15;Le loup de Wall Street;2013;12;180;['Biography', ' Comedy', ' Crime            '];8.2;75;Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.;['Martin Scorsese', None];['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey']
16;La chute;2004;Tous publics avec avertissement;156;['Biography', ' Drama', ' History            '];8.2;82;Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.;['Oliver Hirschbiegel', None];['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']
17;Un homme d'exception;2001;Tous publics;135;['Biography', ' Drama            '];8.2;72;After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.;['Ron Howard', None];['Russell Crowe', 'Ed Harris', 'Jennifer Connelly', 'Christopher Plummer']
18;Raging Bull;1980;12;129;['Biography', ' Drama', ' Sport            '];8.2;89;The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.;['Martin Scorsese', None];['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent']
19;Le Lion du désert;1980;Tous publics;173;['Biography', ' Drama', ' History            '];8.2;-1;In 1929, Italian Fascist dictator Benito Mussolini appoints General Rodolfo Graziani as colonial governor to Italian Libya with orders to stamp-out all resistance from Libyan nationalists led by rebel guerrilla leader Omar Mukhtar.;['Moustapha Akkad', None];['Anthony Quinn', 'Oliver Reed', 'Rod Steiger', 'Irene Papas']
20;Elephant Man;1980;Tous publics;124;['Biography', ' Drama            '];8.2;78;A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.;['David Lynch', None];['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']
21;Tu ne tueras point;2016;12;139;['Biography', ' Drama', ' History            '];8.1;71;World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.;['Mel Gibson', None];['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']
22;12 Years a Slave;2013;Tous publics avec avertissement;134;['Biography', ' Drama', ' History            '];8.1;96;In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.;['Steve McQueen', None];['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender', 'Brad Pitt']
23;Rush;I) (2013;Tous publics;123;['Action', ' Biography', ' Drama            '];8.1;74;The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.;['Ron Howard', None];['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara']
24;Le Mans '66;2019;Tous publics;152;['Action', ' Biography', ' Drama            '];8.1;81;American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.;['James Mangold', None];['Matt Damon', 'Christian Bale', 'Jon Bernthal', 'Caitríona Balfe']
25;Spotlight;I) (2015;Tous publics;129;['Biography', ' Crime', ' Drama            '];8.1;93;The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.;['Tom McCarthy', None];['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']
26;Hatchi;2009;Tous publics;93;['Biography', ' Drama', ' Family            '];8.1;-1;A college professor bonds with an abandoned dog he takes into his home.;['Lasse Hallström', None];['Richard Gere', 'Joan Allen', 'Cary-Hiroyuki Tagawa', 'Sarah Roemer']
27;Into the Wild;2007;Tous publics;148;['Adventure', ' Biography', ' Drama            '];8.1;73;After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.;['Sean Penn', None];['Emile Hirsch', 'Vince Vaughn', 'Catherine Keener', 'Marcia Gay Harden']
28;Hôtel Rwanda;2004;Tous Public;121;['Biography', ' Drama', ' History            '];8.1;79;Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.;['Terry George', None];['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']
29;Arrête-moi si tu peux;2002;Tous publics;141;['Biography', ' Crime', ' Drama            '];8.1;75;Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.;['Steven Spielberg', None];['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen']
30;Au nom du père;1993;Tous publics;133;['Biography', ' Crime', ' Drama            '];8.1;84;A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.;['Jim Sheridan', None];['Daniel Day-Lewis', 'Pete Postlethwaite', 'Alison Crosbie', 'Philip King']
31;Gandhi;1982;Tous publics;191;['Biography', ' Drama            '];8.1;79;The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.;['Richard Attenborough', None];['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi', 'Roshan Seth']
32;Le message;1976;Tous Public;177;['Biography', ' Drama', ' History            '];8.1;-1;This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.;['Moustapha Akkad', None];['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']
33;La mélodie du bonheur;1965;Tous publics;172;['Biography', ' Drama', ' Family            '];8.1;63;A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.;['Robert Wise', None];['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']
34;Miracle en Alabama;1962;12;106;['Biography', ' Drama            '];8.1;83;The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.;['Arthur Penn', None];['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']
35;Procès de singe;1960;Tous Public;128;['Biography', ' Drama', ' History            '];8.1;75;Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution.;['Stanley Kramer', None];['Spencer Tracy', 'Fredric March', 'Gene Kelly', 'Dick York']
36;Lion;2016;Tous publics;118;['Biography', ' Drama            '];8.0;69;A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.;['Garth Davis', None];['Dev Patel', 'Nicole Kidman', 'Rooney Mara', 'Sunny Pawar']
37;Imitation Game;2014;Tous publics;114;['Biography', ' Drama', ' Thriller            '];8.0;71;During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.;['Morten Tyldum', None];['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']
38;Le discours d'un roi;2010;Tous publics;118;['Biography', ' Drama', ' History            '];8.0;88;The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.;['Tom Hooper', None];['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Derek Jacobi']
39;Ip man;2008;12;106;['Action', ' Biography', ' Drama            '];8.0;59;During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.;['Wilson Yip', None];['Donnie Yen', 'Simon Yam', 'Siu-Wong Fan', 'Ka-Tung Lam']
40;Persepolis;2007;Tous publics;96;['Animation', ' Biography', ' Drama            '];8.0;90;A precocious and outspoken Iranian girl grows up during the Islamic Revolution.;['    Directors:', 'Vincent Paronnaud, ', 'Marjane Satrapi', None];['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']
41;À la recherche du bonheur;2006;Tous publics;117;['Biography', ' Drama            '];8.0;64;A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.;['Gabriele Muccino', None];['Will Smith', 'Thandiwe Newton', 'Jaden Smith', 'Brian Howe']
42;De l'ombre à la lumière;2005;Tous publics;144;['Biography', ' Drama', ' Romance            '];8.0;69;The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world.;['Ron Howard', None];['Russell Crowe', 'Renée Zellweger', 'Craig Bierko', 'Paul Giamatti']
43;Une histoire vraie;1999;Tous publics;112;['Biography', ' Drama            '];8.0;86;An old man makes a long journey by lawnmower to mend his relationship with an ill brother.;['David Lynch', None];['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz', 'Joseph A. Carpenter']
44;Un après-midi de chien;1975;Tous publics;125;['Biography', ' Crime', ' Drama            '];8.0;86;Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.;['Sidney Lumet', None];['Al Pacino', 'John Cazale', 'Penelope Allen', 'Sully Boyar']
45;Papillon;1973;Tous publics;151;['Biography', ' Crime', ' Drama            '];8.0;58;A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape.;['Franklin J. Schaffner', None];['Steve McQueen', 'Dustin Hoffman', 'Victor Jory', 'Don Gordon']
46;Butch Cassidy et le Kid;1969;Tous publics;110;['Biography', ' Crime', ' Drama            '];8.0;66;Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.;['George Roy Hill', None];['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin']
47;Togo;2019;Tous Public;113;['Adventure', ' Biography', ' Drama            '];7.9;69;The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race.;['Ericson Core', None];['Willem Dafoe', 'Julianne Nicholson', 'Christopher Heyerdahl', 'Richard Dormer']
48;Bohemian Rhapsody;2018;Tous publics;134;['Biography', ' Drama', ' Music            '];7.9;49;The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).;['Bryan Singer', None];['Rami Malek', 'Lucy Boynton', 'Gwilym Lee', 'Ben Hardy']
49;Dallas Buyers Club;2013;Tous publics;117;['Biography', ' Drama            '];7.9;79;In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.;['Jean-Marc Vallée', None];['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto', 'Steve Zahn']
0;My Left Foot;1989;Unrated;103;['Biography', ' Drama            '];7.9;97;Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.;['Jim Sheridan', None];['Daniel Day-Lewis', 'Brenda Fricker', 'Alison Whelan', 'Kirsten Sheridan']
1;Mishima - une vie en quatre chapitres;1985;Tous publics;120;['Biography', ' Drama            '];7.9;81;A fictionalized account in four chapters of the life of celebrated Japanese writer Yukio Mishima.;['Paul Schrader', None];['Ken Ogata', 'Masayuki Shionoya', 'Hiroshi Mikami', 'Junya Fukuda']
2;Patton;1970;Tous publics;172;['Biography', ' Drama', ' War            '];7.9;91;The World War II phase of the career of controversial American general George S. Patton.;['Franklin J. Schaffner', None];['George C. Scott', 'Karl Malden', 'Stephen Young', 'Michael Strong']
3;Le lion en hiver;1968;Tous publics;134;['Biography', ' Drama', ' History            '];7.9;-1;1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision.;['Anthony Harvey', None];"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins', 'John Castle']"
4;De sang-froid;1967;12;134;['Biography', ' Crime', ' Drama            '];7.9;89;Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.;['Richard Brooks', None];['Robert Blake', 'Scott Wilson', 'John Forsythe', 'Paul Stewart']
5;Spartacus;1960;Tous publics;197;['Adventure', ' Biography', ' Drama            '];7.9;87;The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.;['Stanley Kubrick', None];['Kirk Douglas', 'Laurence Olivier', 'Jean Simmons', 'Charles Laughton']
6;Les Figures de l'ombre;2016;Tous publics;127;['Biography', ' Drama', ' History            '];7.8;74;The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.;['Theodore Melfi', None];['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner']
7;L'étreinte du serpent;2015;Tous Public;125;['Adventure', ' Biography', ' Drama            '];7.8;82;The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of forty years to search the Amazon for a sacred healing plant.;['Ciro Guerra', None];['Nilbio Torres', 'Jan Bijvoet', 'Antonio Bolívar', 'Brionne Davis']
8;La passion Van Gogh;2017;Tous publics;94;['Animation', ' Biography', ' Crime            '];7.8;62;In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.;['    Directors:', 'Dorota Kobiela, ', 'Hugh Welchman', None];['Douglas Booth', 'Jerome Flynn', 'Robert Gulaczyk', 'Helen McCrory']
9;Pride;I) (2014;Tous publics;119;['Biography', ' Comedy', ' Drama            '];7.8;79;U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.;['Matthew Warchus', None];['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine']
10;The Big Short: Le casse du siècle;2015;Tous publics;130;['Biography', ' Comedy', ' Drama            '];7.8;81;In 2006-2007 a group of investors bet against the US mortgage market. In their research, they discover how flawed and corrupt the market is.;['Adam McKay', None];['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']
11;Capitaine Phillips;2013;Tous publics avec avertissement;134;['Action', ' Biography', ' Crime            '];7.8;82;The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.;['Paul Greengrass', None];['Tom Hanks', 'Barkhad Abdi', 'Barkhad Abdirahman', 'Catherine Keener']
12;N.W.A: Straight Outta Compton;2015;Tous publics;147;['Biography', ' Drama', ' History            '];7.8;72;The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.;['F. Gary Gray', None];"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']"
13;The Irishman;2019;16;209;['Biography', ' Crime', ' Drama            '];7.8;94;Hitman Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family.;['Martin Scorsese', None];['Robert De Niro', 'Al Pacino', 'Joe Pesci', 'Harvey Keitel']
14;The Social Network;2010;Tous publics;120;['Biography', ' Drama            '];7.8;95;As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.;['David Fincher', None];['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Rooney Mara']
15;Treize vies;2022;Accord parental;147;['Action', ' Adventure', ' Biography            '];7.8;66;A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.;['Ron Howard', None];['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton', 'Tom Bateman']
16;Fighter;I) (2010;Tous publics;116;['Action', ' Biography', ' Drama            '];7.8;79;Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.;['David O. Russell', None];['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']
17;L'échange;2008;Tous publics;141;['Biography', ' Crime', ' Drama            '];7.8;63;Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.;['Clint Eastwood', None];['Angelina Jolie', 'Colm Feore', 'Amy Ryan', 'Gattlin Griffith']
18;American Gangster;2007;Tous publics avec avertissement;157;['Biography', ' Crime', ' Drama            '];7.8;76;An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.;['Ridley Scott', None];['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor', 'Josh Brolin']
19;Burt Munro;2005;Tous Public;127;['Biography', ' Drama', ' Sport            '];7.8;68;The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.;['Roger Donaldson', None];['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']
20;Walk the Line;2005;Tous publics;136;['Biography', ' Drama', ' Music            '];7.8;72;A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.;['James Mangold', None];['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']
21;Le plus beau des combats;2000;Tous publics;113;['Biography', ' Drama', ' Sport            '];7.8;48;The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.;['Boaz Yakin', None];['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']
22;Révélations;1999;Tous publics;157;['Biography', ' Drama', ' Thriller            '];7.8;84;A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.;['Michael Mann', None];['Russell Crowe', 'Al Pacino', 'Christopher Plummer', 'Diane Venora']
23;Ciel d'octobre;1999;Tous publics;108;['Biography', ' Drama', ' Family            '];7.8;71;The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.;['Joe Johnston', None];['Jake Gyllenhaal', 'Chris Cooper', 'Laura Dern', 'Chris Owen']
24;Ed Wood;1994;Tous publics;127;['Biography', ' Comedy', ' Drama            '];7.8;70;Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.;['Tim Burton', None];['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette']
25;Tombstone;1993;Tous publics;130;['Biography', ' Drama', ' History            '];7.8;50;A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.;['    Directors:', 'George P. Cosmatos, ', 'Kevin Jarre', None];['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']
26;L'éveil;1990;Tous publics;121;['Biography', ' Drama            '];7.8;74;The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.;['Penny Marshall', None];['Robert De Niro', 'Robin Williams', 'Julie Kavner', 'Ruth Nelson']
27;Glory;1989;Tous publics;122;['Biography', ' Drama', ' History            '];7.8;78;Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.;['Edward Zwick', None];['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman']
28;La déchirure;1984;12;141;['Biography', ' Drama', ' History            '];7.8;76;A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.;['Roland Joffé', None];['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands']
29;L'étoffe des héros;1983;Tous publics;193;['Adventure', ' Biography', ' Drama            '];7.8;91;The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.;['Philip Kaufman', None];['Sam Shepard', 'Scott Glenn', 'Ed Harris', 'Dennis Quaid']
30;Les diables;1971;16;111;['Biography', ' Drama', ' History            '];7.8;49;In 17th-century France, Father Urbain Grandier seeks to protect the city of Loudun from the corrupt establishment of Cardinal Richelieu. Hysteria occurs within the city when he is accused of witchcraft by a sexually-repressed nun.;['Ken Russell', None];['Vanessa Redgrave', 'Oliver Reed', 'Dudley Sutton', 'Max Adrian']
31;Becket;1964;Tous Public;148;['Biography', ' Drama', ' History            '];7.8;68;King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.;['Peter Glenville', None];"['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']"
32;Le prisonnier d'Alcatraz;1962;Tous publics;147;['Biography', ' Crime', ' Drama            '];7.8;76;A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.;['John Frankenheimer', None];['Burt Lancaster', 'Karl Malden', 'Thelma Ritter', 'Neville Brand']
33;Une merveilleuse histoire du temps;2014;Tous publics;123;['Biography', ' Drama', ' Romance            '];7.7;71;A look at the relationship between the famous physicist Stephen Hawking and his wife.;['James Marsh', None];['Eddie Redmayne', 'Felicity Jones', 'Tom Prior', 'Sophie Perry']
34;Kelebegin Rüyasi;2013;NaN;138;['Biography', ' Drama', ' History            '];7.7;-1;In a small Turkish town, two young tuberculous poets try to survive while publishing their poems. As they both fall in love, their life would never be the same.;['    Directors:', 'Ismail Ciydem, ', 'Yilmaz Erdogan', None];['Kivanç Tatlitug', 'Mert Firat', 'Belçim Bilgin', 'Farah Zeynep Abdullah']
35;Le vent se lève;2013;Tous publics;126;['Animation', ' Biography', ' Drama            '];7.7;83;A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.;['Hayao Miyazaki', None];['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura']
36;Argo;2012;Tous publics;120;['Biography', ' Drama', ' Thriller            '];7.7;86;Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.;['Ben Affleck', None];['Ben Affleck', 'Bryan Cranston', 'John Goodman', 'Alan Arkin']
37;Frost/Nixon, l'heure de vérité;2008;Tous publics;122;['Biography', ' Drama', ' History            '];7.7;80;A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.;['Ron Howard', None];['Frank Langella', 'Michael Sheen', 'Kevin Bacon', 'Sam Rockwell']
38;Mon ami Machuca;2004;NaN;116;['Biography', ' Drama', ' History            '];7.7;76;Two 12-year-old Chilean children from different social classes become friends in 1973. They both discover each other's world as political tensions in their country increase.;['Andrés Wood', None];['Matías Quer', 'Ariel Mateluna', 'Manuela Martelli', 'Aline Küppenheim']
