;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
16;The Blind Side;2009;Tous publics;129;['Biography', ' Drama', ' Sport            '];7.6;53;The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.;['John Lee Hancock', None];['Quinton Aaron', 'Sandra Bullock', 'Tim McGraw', 'Jae Head']
17;Hurricane Carter;1999;Tous publics;146;['Biography', ' Drama', ' Sport            '];7.6;74;The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.;['Norman Jewison', None];['Denzel Washington', 'Vicellous Shannon', 'Deborah Kara Unger', 'Liev Schreiber']
18;Vainqueur du destin;1942;NaN;128;['Biography', ' Drama', ' Romance            '];7.6;-1;The story of the life and career of famed baseball player Lou Gehrig.;['Sam Wood', None];['Gary Cooper', 'Teresa Wright', 'Babe Ruth', 'Walter Brennan']
19;La Méthode Williams;2021;Tous publics;144;['Biography', ' Drama', ' Sport            '];7.5;76;A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.;['Reinaldo Marcus Green', None];['Will Smith', 'Aunjanue Ellis', 'Jon Bernthal', 'Saniyya Sidney']
20;Waves;I) (2019;Tous publics;135;['Drama', ' Romance', ' Sport            '];7.5;80;Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.;['Trey Edward Shults', None];['Taylor Russell', 'Kelvin Harrison Jr.', 'Alexa Demie', 'Bill Wise']
21;'83;2021;NaN;162;['Biography', ' Drama', ' History            '];7.5;-1;On June 25, 1983, the Lord's Cricket Ground witnessed 14 men beat the two times World Champions West Indies, putting India back onto the cricket world stage.;['Kabir Khan', None];['Ranveer Singh', 'Deepika Padukone', 'Tahir Raj Bhasin', 'Jiiva']
22;Moi, Tonya;2017;Tous publics;119;['Biography', ' Comedy', ' Drama            '];7.5;77;Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.;['Craig Gillespie', None];['Margot Robbie', 'Sebastian Stan', 'Allison Janney', 'Julianne Nicholson']
23;Redline;2009;NaN;102;['Animation', ' Action', ' Sci-Fi            '];7.5;-1;A story about the most popular racing event in the galaxy, the Redline, and the various racers who compete in it.;['Takeshi Koike', None];['Takuya Kimura', 'Yû Aoi', 'Tadanobu Asano', 'Yoshiyuki Morishita']
24;The Art of Racing in the Rain;2019;Tous Public;109;['Comedy', ' Drama', ' Romance            '];7.5;43;Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.;['Simon Curtis', None];['Kevin Costner', 'Milo Ventimiglia', 'Jackie Minns', 'Marcus Hondro']
25;The Damned United;2009;R;98;['Biography', ' Drama', ' Sport            '];7.5;81;The story of the controversial Brian Clough's 44-day reign as the coach of the English football club Leeds United.;['Tom Hooper', None];['Colm Meaney', 'Henry Goodman', 'David Roper', 'Jimmy Reddington']
26;42;2013;Tous publics;128;['Biography', ' Drama', ' Sport            '];7.5;62;In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.;['Brian Helgeland', None];['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie']
