;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
3;Le docteur Jivago;1965;Tous Public;197;['Drama', ' Romance', ' War            '];7.9;69;The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.;['David Lean', None];['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin', 'Rod Steiger']
4;Spartacus;1960;Tous publics;197;['Adventure', ' Biography', ' Drama            '];7.9;87;The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.;['Stanley Kubrick', None];['Kirk Douglas', 'Laurence Olivier', 'Jean Simmons', 'Charles Laughton']
5;Dunkerque;2017;Tous publics;106;['Action', ' Drama', ' History            '];7.8;94;Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.;['Christopher Nolan', None];['Fionn Whitehead', 'Barry Keoghan', 'Mark Rylance', 'Tom Hardy']
6;Les oubliés;2015;Tous publics avec avertissement;100;['Drama', ' History', ' War            '];7.8;75;In post-World War II Denmark, a group of young German POWs are forced to clear a beach of thousands of land mines under the watch of a Danish Sergeant who slowly learns to appreciate their plight.;['Martin Zandvliet', None];['Roland Møller', 'Louis Hofmann', 'Joel Basman', 'Mikkel Boe Følsgaard']
7;Reviens-moi;2007;Tous publics;123;['Drama', ' Mystery', ' Romance            '];7.8;85;Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.;['Joe Wright', None];['Keira Knightley', 'James McAvoy', 'Brenda Blethyn', 'Saoirse Ronan']
8;JSA - Joint Security Area;2000;12;110;['Action', ' Drama', ' Thriller            '];7.8;58;After a shooting incident at the North/South Korean border/DMZ leaves 2 North Korean soldiers dead, a neutral Swiss/Swedish team investigates, what actually happened.;['Park Chan-wook', None];['Lee Yeong-ae', 'Lee Byung-hun', 'Song Kang-ho', 'Kim Tae-Woo']
9;Glory;1989;Tous publics;122;['Biography', ' Drama', ' History            '];7.8;78;Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.;['Edward Zwick', None];['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman']
10;La déchirure;1984;12;141;['Biography', ' Drama', ' History            '];7.8;76;A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.;['Roland Joffé', None];['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands']
11;Héros ou salopards;1980;Tous Public;107;['Drama', ' History', ' War            '];7.8;72;Three Australian lieutenants are court martialed for executing prisoners as a way of deflecting attention from war crimes committed by their superior officers.;['Bruce Beresford', None];['Edward Woodward', 'Jack Thompson', 'John Waters', 'Bryan Brown']
12;L'homme qui voulut être roi;1975;Tous publics;129;['Adventure', ' History', ' War            '];7.8;91;Two former British soldiers in 1880s India decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.;['John Huston', None];['Sean Connery', 'Michael Caine', 'Christopher Plummer', 'Saeed Jaffrey']
13;Johnny s'en va-t-en guerre;1971;12;111;['Drama', ' War            '];7.8;71;During World War I, a patriotic young American is rendered blind, deaf, limbless, and mute by a horrific artillery shell attack. Trapped in what's left of his body, he desperately looks for a way to end his life.;['Dalton Trumbo', None];['Timothy Bottoms', 'Kathy Fields', 'Marsha Hunt', 'Jason Robards']
14;Le Train;1964;Tous publics;133;['Action', ' Thriller', ' War            '];7.8;-1;In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.;['John Frankenheimer', None];['Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau', 'Suzanne Flon']
15;Deux femmes;1960;Tous publics;101;['Drama', ' War            '];7.8;-1;In the Italy of WWII, a widow and her lonely daughter seek for distance between them and the horrors of war.;['Vittorio De Sica', None];['Sophia Loren', 'Jean-Paul Belmondo', 'Raf Vallone', 'Eleonora Brown']
16;Allemagne année zéro;1948;NaN;78;['Drama', ' War            '];7.8;-1;A young German boy faces the problems of the tough life in the immediate post-WWII Berlin.;['Roberto Rossellini', None];['Edmund Moeschke', 'Ernst Pittschau', 'Ingetraud Hinze', 'Franz-Otto Krüger']
17;Le port de l'angoisse;1944;Tous Public;100;['Adventure', ' Comedy', ' Film-Noir            '];7.8;90;During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.;['Howard Hawks', None];['Humphrey Bogart', 'Lauren Bacall', 'Walter Brennan', 'Dolores Moran']
18;Parvana, une enfance en Afghanistan;2017;Tous publics;94;['Animation', ' Drama', ' Family            '];7.7;78;In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.;['Nora Twomey', None];['Saara Chaudry', 'Soma Chhaya', 'Noorin Gulamgaus', 'Laara Sadiq']
19;Le vent se lève;2013;Tous publics;126;['Animation', ' Biography', ' Drama            '];7.7;83;A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.;['Hayao Miyazaki', None];['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura']
20;Beasts of No Nation;2015;NaN;137;['Drama', ' War            '];7.7;79;A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.;['Cary Joji Fukunaga', None];['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote']
21;City of Life and Death;2009;12;133;['Drama', ' History', ' War            '];7.7;85;In 1937, Japan occupied Nanjing, the Chinese capital. There was a battle and subsequent atrocities against the inhabitants, especially those who took refuge in the International Security Zone.;['Chuan Lu', None];['Ye Liu', 'Wei Fan', 'Hideo Nakaizumi', 'Yuanyuan Gao']
22;Le garçon au pyjama rayé;2008;12;94;['Drama', ' War            '];7.7;55;Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.;['Mark Herman', None];"['Asa Butterfield', 'David Thewlis', 'Rupert Friend', ""Zac Mattoon O'Brien""]"
23;Joyeux Noël;2005;Tous publics;116;['Drama', ' History', ' Music            '];7.7;70;In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.;['Christian Carion', None];['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Natalie Dessay']
24;Black Book;2006;Tous publics avec avertissement;145;['Drama', ' Thriller', ' War            '];7.7;71;In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.;['Paul Verhoeven', None];['Carice van Houten', 'Sebastian Koch', 'Thom Hoffman', 'Halina Reijn']
25;La chute du faucon noir;2001;12;144;['Action', ' Drama', ' History            '];7.7;74;The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily-armed Somalis.;['Ridley Scott', None];['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore', 'Eric Bana']
26;Le dernier des Mohicans;1992;Tous publics;112;['Action', ' Adventure', ' Drama            '];7.7;76;Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.;['Michael Mann', None];['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means', 'Eric Schweig']
27;Empire du Soleil;1987;Tous publics;153;['Drama', ' History', ' War            '];7.7;62;A young English boy struggles to survive under Japanese occupation of China during World War II.;['Steven Spielberg', None];['Christian Bale', 'John Malkovich', 'Miranda Richardson', 'Nigel Havers']
28;Quand souffle le vent;1986;Tous Public;84;['Animation', ' Comedy', ' Drama            '];7.7;-1;A naive elderly British rural couple survive the initial onslaught of a nuclear war.;['Jimmy T. Murakami', None];['Peggy Ashcroft', 'John Mills', 'Robin Houston', 'James Russell']
29;Guerre et amour;1975;Tous publics;85;['Comedy', ' War            '];7.7;89;In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.;['Woody Allen', None];['Woody Allen', 'Diane Keaton', 'Georges Adet', 'Frank Adu']
30;Les douze salopards;1967;Tous publics;150;['Action', ' Adventure', ' War            '];7.7;73;During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.;['Robert Aldrich', None];['Lee Marvin', 'Ernest Borgnine', 'Charles Bronson', 'John Cassavetes']
31;Zoulou;1964;Tous publics;138;['Drama', ' History', ' War            '];7.7;77;Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.;['Cy Endfield', None];['Stanley Baker', 'Jack Hawkins', 'Ulla Jacobsson', 'James Booth']
32;Le jour le plus long;1962;Tous publics;178;['Action', ' Drama', ' History            '];7.7;75;The events of D-Day, told on a grand scale from both the Allied and German points of view.;['    Directors:', 'Ken Annakin, ', 'Andrew Marton, ', 'Gerd Oswald, ', 'Bernhard Wicki, ', 'Darryl F. Zanuck', None];['John Wayne', 'Robert Ryan', 'Richard Burton', 'Henry Fonda']
33;Ouragan sur le Caine;1954;12;124;['Drama', ' War            '];7.7;63;When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny.;['Edward Dmytryk', None];['Humphrey Bogart', 'José Ferrer', 'Van Johnson', 'Fred MacMurray']
34;La Reine africaine;1951;Tous publics;105;['Adventure', ' Drama', ' Romance            '];7.7;91;In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.;['John Huston', None];['Humphrey Bogart', 'Katharine Hepburn', 'Robert Morley', 'Peter Bull']
35;Un homme de fer;1949;12;132;['Drama', ' War            '];7.7;-1;A hard-as-nails general (Gregory Peck as General Savage) takes over a B-17 bomber unit suffering from low morale and whips them into fighting shape.;['Henry King', None];['Gregory Peck', 'Hugh Marlowe', 'Gary Merrill', 'Millard Mitchell']
36;Sergent York;1941;Tous Public;134;['Biography', ' Drama', ' History            '];7.7;-1;A Tennessee farmer and marksman is drafted in World War I, and struggles with his pacifist inclinations before becoming one of the most celebrated war heroes.;['Howard Hawks', None];['Gary Cooper', 'Walter Brennan', 'Joan Leslie', 'George Tobias']
37;La valse dans l'ombre;1940;Tous Public;108;['Drama', ' Romance', ' War            '];7.7;73;Myra and Roy meet and fall in love on Waterloo Bridge during an air raid. Their love will be one of the war's unspoken casualties.;['Mervyn LeRoy', None];['Vivien Leigh', 'Robert Taylor', 'Lucile Watson', 'Virginia Field']
38;Le pont des espions;2015;Tous publics;142;['Drama', ' History', ' Thriller            '];7.6;81;During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.;['Steven Spielberg', None];['Tom Hanks', 'Mark Rylance', 'Alan Alda', 'Amy Ryan']
39;Far Away: Les soldats de l'espoir;2011;Tous publics;137;['Action', ' Drama', ' War            '];7.6;30;In World War II-era Korea, rival runners, one Korean (Jang Dong-gun) and one Japanese (Joe Odagiri), go to war together against the Soviets.;['Je-kyu Kang', None];['Jang Dong-Gun', 'Joe Odagiri', 'Bingbing Fan', 'Kim In-kwon']
40;Shooting Dogs;2005;Tous publics avec avertissement;115;['Drama', ' History', ' War            '];7.6;71;A Catholic Priest and an English teacher get stranded in a school in Kigali during the 1994 Rwandan genocide.;['Michael Caton-Jones', None];['John Hurt', 'Hugh Dancy', 'Dominique Horwitz', 'Louis Mahoney']
41;Bloody Sunday;2002;Tous publics;111;['Drama', ' History', ' War            '];7.6;90;A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.;['Paul Greengrass', None];['James Nesbitt', 'Tim Pigott-Smith', 'Nicholas Farrell', 'Allan Gildea']
42;Stalingrad;2001;Tous publics;131;['Action', ' Drama', ' War            '];7.6;53;A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.;['Jean-Jacques Annaud', None];['Jude Law', 'Ed Harris', 'Joseph Fiennes', 'Rachel Weisz']
43;La ligne rouge;1998;Tous publics;170;['Drama', ' History', ' War            '];7.6;78;Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.;['Terrence Malick', None];['Jim Caviezel', 'Sean Penn', 'Nick Nolte', 'Kirk Acevedo']
44;Mulan;1998;Tous publics;88;['Animation', ' Adventure', ' Comedy            '];7.6;71;To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.;['    Directors:', 'Tony Bancroft, ', 'Barry Cook', None];['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer']
45;Gettysburg;1993;Tous Public;271;['Drama', ' History', ' War            '];7.6;-1;In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.;['Ron Maxwell', None];['Tom Berenger', 'Martin Sheen', 'Stephen Lang', 'Richard Jordan']
46;Une balle dans la tête;1990;16;136;['Action', ' Crime', ' Drama            '];7.6;-1;When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.;['John Woo', None];['Tony Chiu-Wai Leung', 'Jacky Cheung', 'Waise Lee', 'Simon Yam']
47;Le choix du destin;1977;R;155;['Drama', ' Romance', ' Thriller            '];7.6;-1;During World War II, Dutch students join the resistance movement against the German occupation of the Netherlands.;['Paul Verhoeven', None];['Rutger Hauer', 'Jeroen Krabbé', 'Susan Penhaligon', 'Edward Fox']
48;Il était une fois... la révolution;1971;Tous publics;157;['Drama', ' War', ' Western            '];7.6;77;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;['Sergio Leone', None];['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']
49;De l'or pour les braves;1970;Tous publics;144;['Adventure', ' Comedy', ' War            '];7.6;50;A group of U.S. soldiers sneaks across enemy lines to get their hands on a secret stash of Nazi treasure.;['Brian G. Hutton', None];"['Clint Eastwood', 'Telly Savalas', 'Don Rickles', ""Carroll O'Connor""]"
0;JSA - Joint Security Area;2000;12;110;['Action', ' Drama', ' Thriller            '];7.8;58;After a shooting incident at the North/South Korean border/DMZ leaves 2 North Korean soldiers dead, a neutral Swiss/Swedish team investigates, what actually happened.;['Park Chan-wook', None];['Lee Yeong-ae', 'Lee Byung-hun', 'Song Kang-ho', 'Kim Tae-Woo']
1;Glory;1989;Tous publics;122;['Biography', ' Drama', ' History            '];7.8;78;Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.;['Edward Zwick', None];['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman']
2;La déchirure;1984;12;141;['Biography', ' Drama', ' History            '];7.8;76;A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.;['Roland Joffé', None];['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands']
3;Héros ou salopards;1980;Tous Public;107;['Drama', ' History', ' War            '];7.8;72;Three Australian lieutenants are court martialed for executing prisoners as a way of deflecting attention from war crimes committed by their superior officers.;['Bruce Beresford', None];['Edward Woodward', 'Jack Thompson', 'John Waters', 'Bryan Brown']
4;L'homme qui voulut être roi;1975;Tous publics;129;['Adventure', ' History', ' War            '];7.8;91;Two former British soldiers in 1880s India decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.;['John Huston', None];['Sean Connery', 'Michael Caine', 'Christopher Plummer', 'Saeed Jaffrey']
5;Johnny s'en va-t-en guerre;1971;12;111;['Drama', ' War            '];7.8;71;During World War I, a patriotic young American is rendered blind, deaf, limbless, and mute by a horrific artillery shell attack. Trapped in what's left of his body, he desperately looks for a way to end his life.;['Dalton Trumbo', None];['Timothy Bottoms', 'Kathy Fields', 'Marsha Hunt', 'Jason Robards']
6;Le Train;1964;Tous publics;133;['Action', ' Thriller', ' War            '];7.8;-1;In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.;['John Frankenheimer', None];['Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau', 'Suzanne Flon']
7;Deux femmes;1960;Tous publics;101;['Drama', ' War            '];7.8;-1;In the Italy of WWII, a widow and her lonely daughter seek for distance between them and the horrors of war.;['Vittorio De Sica', None];['Sophia Loren', 'Jean-Paul Belmondo', 'Raf Vallone', 'Eleonora Brown']
8;Allemagne année zéro;1948;NaN;78;['Drama', ' War            '];7.8;-1;A young German boy faces the problems of the tough life in the immediate post-WWII Berlin.;['Roberto Rossellini', None];['Edmund Moeschke', 'Ernst Pittschau', 'Ingetraud Hinze', 'Franz-Otto Krüger']
9;Le port de l'angoisse;1944;Tous Public;100;['Adventure', ' Comedy', ' Film-Noir            '];7.8;90;During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.;['Howard Hawks', None];['Humphrey Bogart', 'Lauren Bacall', 'Walter Brennan', 'Dolores Moran']
10;Parvana, une enfance en Afghanistan;2017;Tous publics;94;['Animation', ' Drama', ' Family            '];7.7;78;In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.;['Nora Twomey', None];['Saara Chaudry', 'Soma Chhaya', 'Noorin Gulamgaus', 'Laara Sadiq']
11;Le vent se lève;2013;Tous publics;126;['Animation', ' Biography', ' Drama            '];7.7;83;A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.;['Hayao Miyazaki', None];['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura']
12;Beasts of No Nation;2015;NaN;137;['Drama', ' War            '];7.7;79;A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.;['Cary Joji Fukunaga', None];['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote']
13;City of Life and Death;2009;12;133;['Drama', ' History', ' War            '];7.7;85;In 1937, Japan occupied Nanjing, the Chinese capital. There was a battle and subsequent atrocities against the inhabitants, especially those who took refuge in the International Security Zone.;['Chuan Lu', None];['Ye Liu', 'Wei Fan', 'Hideo Nakaizumi', 'Yuanyuan Gao']
14;Le garçon au pyjama rayé;2008;12;94;['Drama', ' War            '];7.7;55;Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.;['Mark Herman', None];"['Asa Butterfield', 'David Thewlis', 'Rupert Friend', ""Zac Mattoon O'Brien""]"
15;Joyeux Noël;2005;Tous publics;116;['Drama', ' History', ' Music            '];7.7;70;In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.;['Christian Carion', None];['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Natalie Dessay']
16;Black Book;2006;Tous publics avec avertissement;145;['Drama', ' Thriller', ' War            '];7.7;71;In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.;['Paul Verhoeven', None];['Carice van Houten', 'Sebastian Koch', 'Thom Hoffman', 'Halina Reijn']
17;La chute du faucon noir;2001;12;144;['Action', ' Drama', ' History            '];7.7;74;The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily-armed Somalis.;['Ridley Scott', None];['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore', 'Eric Bana']
18;Le dernier des Mohicans;1992;Tous publics;112;['Action', ' Adventure', ' Drama            '];7.7;76;Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.;['Michael Mann', None];['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means', 'Eric Schweig']
19;Empire du Soleil;1987;Tous publics;153;['Drama', ' History', ' War            '];7.7;62;A young English boy struggles to survive under Japanese occupation of China during World War II.;['Steven Spielberg', None];['Christian Bale', 'John Malkovich', 'Miranda Richardson', 'Nigel Havers']
20;Quand souffle le vent;1986;Tous Public;84;['Animation', ' Comedy', ' Drama            '];7.7;-1;A naive elderly British rural couple survive the initial onslaught of a nuclear war.;['Jimmy T. Murakami', None];['Peggy Ashcroft', 'John Mills', 'Robin Houston', 'James Russell']
21;Guerre et amour;1975;Tous publics;85;['Comedy', ' War            '];7.7;89;In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.;['Woody Allen', None];['Woody Allen', 'Diane Keaton', 'Georges Adet', 'Frank Adu']
22;Les douze salopards;1967;Tous publics;150;['Action', ' Adventure', ' War            '];7.7;73;During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.;['Robert Aldrich', None];['Lee Marvin', 'Ernest Borgnine', 'Charles Bronson', 'John Cassavetes']
23;Zoulou;1964;Tous publics;138;['Drama', ' History', ' War            '];7.7;77;Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.;['Cy Endfield', None];['Stanley Baker', 'Jack Hawkins', 'Ulla Jacobsson', 'James Booth']
24;Le jour le plus long;1962;Tous publics;178;['Action', ' Drama', ' History            '];7.7;75;The events of D-Day, told on a grand scale from both the Allied and German points of view.;['    Directors:', 'Ken Annakin, ', 'Andrew Marton, ', 'Gerd Oswald, ', 'Bernhard Wicki, ', 'Darryl F. Zanuck', None];['John Wayne', 'Robert Ryan', 'Richard Burton', 'Henry Fonda']
25;Ouragan sur le Caine;1954;12;124;['Drama', ' War            '];7.7;63;When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny.;['Edward Dmytryk', None];['Humphrey Bogart', 'José Ferrer', 'Van Johnson', 'Fred MacMurray']
26;La Reine africaine;1951;Tous publics;105;['Adventure', ' Drama', ' Romance            '];7.7;91;In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.;['John Huston', None];['Humphrey Bogart', 'Katharine Hepburn', 'Robert Morley', 'Peter Bull']
27;Un homme de fer;1949;12;132;['Drama', ' War            '];7.7;-1;A hard-as-nails general (Gregory Peck as General Savage) takes over a B-17 bomber unit suffering from low morale and whips them into fighting shape.;['Henry King', None];['Gregory Peck', 'Hugh Marlowe', 'Gary Merrill', 'Millard Mitchell']
28;Sergent York;1941;Tous Public;134;['Biography', ' Drama', ' History            '];7.7;-1;A Tennessee farmer and marksman is drafted in World War I, and struggles with his pacifist inclinations before becoming one of the most celebrated war heroes.;['Howard Hawks', None];['Gary Cooper', 'Walter Brennan', 'Joan Leslie', 'George Tobias']
29;La valse dans l'ombre;1940;Tous Public;108;['Drama', ' Romance', ' War            '];7.7;73;Myra and Roy meet and fall in love on Waterloo Bridge during an air raid. Their love will be one of the war's unspoken casualties.;['Mervyn LeRoy', None];['Vivien Leigh', 'Robert Taylor', 'Lucile Watson', 'Virginia Field']
30;Le pont des espions;2015;Tous publics;142;['Drama', ' History', ' Thriller            '];7.6;81;During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.;['Steven Spielberg', None];['Tom Hanks', 'Mark Rylance', 'Alan Alda', 'Amy Ryan']
31;Far Away: Les soldats de l'espoir;2011;Tous publics;137;['Action', ' Drama', ' War            '];7.6;30;In World War II-era Korea, rival runners, one Korean (Jang Dong-gun) and one Japanese (Joe Odagiri), go to war together against the Soviets.;['Je-kyu Kang', None];['Jang Dong-Gun', 'Joe Odagiri', 'Bingbing Fan', 'Kim In-kwon']
32;Shooting Dogs;2005;Tous publics avec avertissement;115;['Drama', ' History', ' War            '];7.6;71;A Catholic Priest and an English teacher get stranded in a school in Kigali during the 1994 Rwandan genocide.;['Michael Caton-Jones', None];['John Hurt', 'Hugh Dancy', 'Dominique Horwitz', 'Louis Mahoney']
33;Bloody Sunday;2002;Tous publics;111;['Drama', ' History', ' War            '];7.6;90;A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.;['Paul Greengrass', None];['James Nesbitt', 'Tim Pigott-Smith', 'Nicholas Farrell', 'Allan Gildea']
34;Stalingrad;2001;Tous publics;131;['Action', ' Drama', ' War            '];7.6;53;A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.;['Jean-Jacques Annaud', None];['Jude Law', 'Ed Harris', 'Joseph Fiennes', 'Rachel Weisz']
35;La ligne rouge;1998;Tous publics;170;['Drama', ' History', ' War            '];7.6;78;Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.;['Terrence Malick', None];['Jim Caviezel', 'Sean Penn', 'Nick Nolte', 'Kirk Acevedo']
36;Mulan;1998;Tous publics;88;['Animation', ' Adventure', ' Comedy            '];7.6;71;To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.;['    Directors:', 'Tony Bancroft, ', 'Barry Cook', None];['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer']
37;Gettysburg;1993;Tous Public;271;['Drama', ' History', ' War            '];7.6;-1;In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.;['Ron Maxwell', None];['Tom Berenger', 'Martin Sheen', 'Stephen Lang', 'Richard Jordan']
38;Une balle dans la tête;1990;16;136;['Action', ' Crime', ' Drama            '];7.6;-1;When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.;['John Woo', None];['Tony Chiu-Wai Leung', 'Jacky Cheung', 'Waise Lee', 'Simon Yam']
39;Le choix du destin;1977;R;155;['Drama', ' Romance', ' Thriller            '];7.6;-1;During World War II, Dutch students join the resistance movement against the German occupation of the Netherlands.;['Paul Verhoeven', None];['Rutger Hauer', 'Jeroen Krabbé', 'Susan Penhaligon', 'Edward Fox']
40;Il était une fois... la révolution;1971;Tous publics;157;['Drama', ' War', ' Western            '];7.6;77;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;['Sergio Leone', None];['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']
41;De l'or pour les braves;1970;Tous publics;144;['Adventure', ' Comedy', ' War            '];7.6;50;A group of U.S. soldiers sneaks across enemy lines to get their hands on a secret stash of Nazi treasure.;['Brian G. Hutton', None];"['Clint Eastwood', 'Telly Savalas', 'Don Rickles', ""Carroll O'Connor""]"
42;Quand les aigles attaquent;1968;Tous publics;158;['Action', ' Adventure', ' War            '];7.6;63;Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.;['Brian G. Hutton', None];['Richard Burton', 'Clint Eastwood', 'Mary Ure', 'Patrick Wymark']
43;La canonnière du Yang-Tsé;1966;Tous publics;182;['Adventure', ' Drama', ' Romance            '];7.6;-1;In 1926, a U.S. Naval engineer gets assigned to a gunboat on a rescue mission in war-torn China.;['Robert Wise', None];['Steve McQueen', 'Richard Attenborough', 'Richard Crenna', 'Candice Bergen']
44;Permission jusqu'à l'aube;1955;Tous Public;123;['Comedy', ' Drama', ' War            '];7.6;72;In the waning days of World War II, the cargo officer of a Navy supply ship chafes at its role far from the action in the Pacific's backwater areas, his frustration rising when its captain denies the crew liberty over petty irritations.;['    Directors:', 'John Ford, ', 'Mervyn LeRoy, ', 'Joshua Logan', None];['Henry Fonda', 'James Cagney', 'William Powell', 'Jack Lemmon']
