;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
19;The Grey Zone;2001;R;108;['Drama', ' History', ' War            '];7.0;58;A Nazi doctor, along with the Sonderkommando, Jews who are forced to work in the crematoria of Auschwitz against their fellow Jews, find themselves in a moral grey zone.;['Tim Blake Nelson', None];['David Arquette', 'Velizar Binev', 'David Chandler', 'Michael Stuhlbarg']
20;Kundun;1997;Tous publics;134;['Biography', ' Drama', ' History            '];7.0;74;From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.;['Martin Scorsese', None];['Tenzin Thuthob Tsarong', 'Gyurme Tethong', 'Tulku Jamyang Kunga Tenzin', 'Tenzin Yeshi Paichang']
21;Rasta Rockett;1993;Tous publics;98;['Adventure', ' Comedy', ' Family            '];7.0;60;When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.;['Jon Turteltaub', None];['John Candy', 'Leon', 'Doug E. Doug', 'Rawle D. Lewis']
22;Le Bounty;1984;Tous publics;132;['Adventure', ' Drama', ' History            '];7.0;62;Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action.;['Roger Donaldson', None];['Mel Gibson', 'Anthony Hopkins', 'Laurence Olivier', 'Edward Fox']
23;Cléopâtre;1963;Tous publics;192;['Biography', ' Drama', ' History            '];7.0;60;Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.;['Joseph L. Mankiewicz', None];['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown']
24;Les Vikings;1958;Tous publics;116;['Action', ' Adventure', ' History            '];7.0;-1;A slave and a Viking prince fight for the love of a captive princess.;['Richard Fleischer', None];['Kirk Douglas', 'Tony Curtis', 'Ernest Borgnine', 'Janet Leigh']
25;At Eternity's Gate;2018;16;111;['Biography', ' Drama', ' History            '];6.9;76;A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France.;['Julian Schnabel', None];['Willem Dafoe', 'Rupert Friend', 'Oscar Isaac', 'Mads Mikkelsen']
26;Outlaw King : Le Roi hors-la-loi;2018;16;121;['Action', ' Biography', ' Drama            '];6.9;59;A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.;['David Mackenzie', None];['Chris Pine', 'Stephen Dillane', 'Rebecca Robin', 'Billy Howle']
27;A United Kingdom;2016;Tous publics;111;['Biography', ' Drama', ' History            '];6.9;65;The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.;['Amma Asante', None];['David Oyelowo', 'Rosamund Pike', 'Tom Felton', 'Jack Davenport']
28;Les suffragettes;2015;Tous publics;106;['Drama', ' History            '];6.9;64;In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end.;['Sarah Gavron', None];['Carey Mulligan', 'Anne-Marie Duff', 'Helena Bonham Carter', 'Meryl Streep']
29;Au coeur de l'océan;2015;Tous publics;122;['Action', ' Adventure', ' Biography            '];6.9;47;A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.;['Ron Howard', None];['Chris Hemsworth', 'Cillian Murphy', 'Brendan Gleeson', 'Ben Whishaw']
30;Shots of War;2010;R;106;['Biography', ' Drama', ' History            '];6.9;48;A drama based on the true-life experiences of four combat photographers capturing the final days of apartheid in South Africa.;['Steven Silver', None];['Ryan Phillippe', 'Malin Akerman', 'Taylor Kitsch', 'Neels van Jaarsveld']
31;Free State of Jones;2016;Tous publics avec avertissement;139;['Action', ' Biography', ' Drama            '];6.9;53;A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.;['Gary Ross', None];['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali', 'Keri Russell']
32;La conspiration;2010;Tous Public;122;['Crime', ' Drama', ' History            '];6.9;55;Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.;['Robert Redford', None];['Robin Wright', 'James McAvoy', 'Tom Wilkinson', 'Kevin Kline']
33;The Duchess;2008;Tous publics;110;['Biography', ' Drama', ' History            '];6.9;62;A chronicle of the life of 18th-century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.;['Saul Dibb', None];['Keira Knightley', 'Ralph Fiennes', 'Dominic Cooper', 'Charlotte Rampling']
34;Les fantômes de Goya;2006;R;113;['Biography', ' Drama', ' History            '];6.9;52;Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk.;['Milos Forman', None];['Javier Bardem', 'Natalie Portman', 'Stellan Skarsgård', 'Randy Quaid']
35;The Assassination of Richard Nixon;2004;Tous publics avec avertissement;95;['Biography', ' Crime', ' Drama            '];6.9;63;Based on real life events, Assassination is set in 1974 and centers on a businessman who decides to take extreme measures to achieve his American dream.;['Niels Mueller', None];['Sean Penn', 'Naomi Watts', 'Don Cheadle', 'Jack Thompson']
36;Rob Roy;1995;Tous publics;139;['Adventure', ' Biography', ' Drama            '];6.9;55;In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.;['Michael Caton-Jones', None];['Liam Neeson', 'Jessica Lange', 'John Hurt', 'Tim Roth']
37;Les news boys;1992;PG;121;['Drama', ' Family', ' History            '];6.9;46;A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.;['Kenny Ortega', None];['Christian Bale', 'Bill Pullman', 'Robert Duvall', 'Ann-Margret']
38;On l'appelait Milady;1974;Tous publics;108;['Adventure', ' History            '];6.9;-1;The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.;['Richard Lester', None];['Michael York', 'Raquel Welch', 'Oliver Reed', 'Richard Chamberlain']
39;La Bataille d'Angleterre;1969;Tous publics;132;['Action', ' Drama', ' History            '];6.9;-1;In 1940, the British Royal Air Force fights a desperate battle to prevent the Luftwaffe from gaining air superiority over the English Channel as a prelude to a possible Axis invasion of the U.K.;['Guy Hamilton', None];['Michael Caine', 'Trevor Howard', 'Harry Andrews', 'Curd Jürgens']
40;À quel prix?;2020;13;118;['Biography', ' Drama', ' History            '];6.8;67;An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.;['Sara Colangelo', None];['Michael Keaton', 'Amy Ryan', 'Stanley Tucci', 'Tate Donovan']
41;L'Étau de Munich;2021;13;130;['Biography', ' Drama', ' History            '];6.8;53;A British diplomat travels to Munich in the run-up to World War II, where a former classmate of his from Oxford is also en route, but is working for the German government.;['Christian Schwochow', None];['George MacKay', 'Jannis Niewöhner', 'Jeremy Irons', 'Liv Lisa Fries']
42;Un 22 juillet;2018;16;143;['Crime', ' Drama', ' History            '];6.8;69;A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case.;['Paul Greengrass', None];['Anders Danielsen Lie', 'Jonas Strand Gravli', 'Jon Øigarden', 'Maria Bock']
43;Confident Royal;2017;Tous publics;111;['Biography', ' Drama', ' History            '];6.8;58;Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.;['Stephen Frears', None];['Judi Dench', 'Ali Fazal', 'Tim Pigott-Smith', 'Eddie Izzard']
44;Truth: Le prix de la vérité;I) (2015;R;125;['Biography', ' Drama', ' History            '];6.8;66;Newsroom drama detailing the 2004 CBS 60 Minutes report investigating then-President George W. Bush's military service, and the subsequent firestorm of criticism that cost anchor Dan Rather and producer Mary Mapes their careers.;['James Vanderbilt', None];['Cate Blanchett', 'Robert Redford', 'Dennis Quaid', 'Elisabeth Moss']
45;Assiégés;2019;18;123;['Action', ' Drama', ' History            '];6.8;71;A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan.;['Rod Lurie', None];['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom', 'Jack Kesy']
46;The Renegade;2018;R;100;['Action', ' Drama', ' History            '];6.8;65;Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family.;['Lance Daly', None];['Hugo Weaving', 'James Frecheville', 'Stephen Rea', 'Freddie Fox']
47;Mr. Turner;2014;Tous publics;150;['Biography', ' Drama', ' History            '];6.8;94;An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.;['Mike Leigh', None];['Timothy Spall', 'Paul Jesson', 'Dorothy Atkinson', 'Marion Bailey']
48;The 33;2015;Tous Public;127;['Biography', ' Drama', ' History            '];6.8;55;Based on the real-life event, when a gold and copper mine collapses, it traps 33 miners underground for 69 days.;['Patricia Riggen', None];['Antonio Banderas', 'Rodrigo Santoro', 'Juliette Binoche', 'James Brolin']
49;La vie extraordinaire de Louis Wain;2021;PG-13;111;['Biography', ' Drama', ' History            '];6.8;63;English artist Louis Wain rises to prominence at the end of the 19th century for his surreal cat paintings that seemed to reflect his declining sanity.;['Will Sharpe', None];['Benedict Cumberbatch', 'Claire Foy', 'Andrea Riseborough', 'Toby Jones']
0;M. Peabody et Sherman: Les voyages dans le temps;2014;Tous publics;92;['Animation', ' Adventure', ' Comedy            '];6.8;59;The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.;['Rob Minkoff', None];['Ty Burrell', 'Max Charles', 'Stephen Colbert', 'Leslie Mann']
1;La nativité;2005;Tous publics;101;['Adventure', ' Drama', ' Family            '];6.8;52;A drama that focuses on the period in Mary and Joseph's life where they journeyed to Bethlehem for the birth of Jesus.;['Catherine Hardwicke', None];['Keisha Castle-Hughes', 'Shohreh Aghdashloo', 'Oscar Isaac', 'Hiam Abbass']
2;Las Vegas 21;2008;Tous publics;123;['Crime', ' Drama', ' History            '];6.8;48;"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.";['Robert Luketic', None];['Jim Sturgess', 'Kate Bosworth', 'Kevin Spacey', 'Aaron Yoo']
3;The Stanford Prison Experiment;2015;R;122;['Biography', ' Drama', ' History            '];6.8;67;In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.;['Kyle Patrick Alvarez', None];['Ezra Miller', 'Tye Sheridan', 'Billy Crudup', 'Olivia Thirlby']
4;Elizabeth - L'âge d'or;2007;Tous publics;114;['Biography', ' Drama', ' History            '];6.8;45;A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.;['Shekhar Kapur', None];['Cate Blanchett', 'Clive Owen', 'Geoffrey Rush', 'Jordi Mollà']
5;Che - 2ème partie - Guerilla;2008;Tous publics;135;['Biography', ' Drama', ' History            '];6.8;64;In 1967, Ernesto 'Che' Guevara leads a small partisan army to fight an ill-fated revolutionary guerrilla war in Bolivia, South America.;['Steven Soderbergh', None];['Demián Bichir', 'Rodrigo Santoro', 'Benicio Del Toro', 'Catalina Sandino Moreno']
6;La chasse aux sorcières;1996;Tous publics;124;['Drama', ' History            '];6.8;75;A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.;['Nicholas Hytner', None];['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield', 'Joan Allen']
7;Entre ciel et terre;1993;R;140;['Action', ' Biography', ' Drama            '];6.8;-1;During the Vietnam War, a Vietnamese woman struggles hustling on the streets, where she comes face to face with those involved in the conflict around her.;['Oliver Stone', None];['Hiep Thi Le', 'Tommy Lee Jones', 'Haing S. Ngor', 'Bussaro Sanruck']
8;La folle histoire du monde;1981;Tous publics;92;['Comedy', ' History', ' Musical            '];6.8;47;Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.;['Mel Brooks', None];['Mel Brooks', 'Gregory Hines', 'Dom DeLuise', 'Madeline Kahn']
9;La Bataille des Ardennes;1965;Tous publics;167;['Drama', ' History', ' War            '];6.8;-1;A dramatization of Nazi Germany's final Western Front counterattack of World War II.;['Ken Annakin', None];['Henry Fonda', 'Robert Shaw', 'Robert Ryan', 'Dana Andrews']
10;Alamo;1960;Tous publics;162;['Adventure', ' Drama', ' History            '];6.8;-1;In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.;['John Wayne', None];['John Wayne', 'Richard Widmark', 'Laurence Harvey', 'Frankie Avalon']
11;The Woman King;2022;Tous publics;135;['Action', ' Drama', ' History            '];6.7;76;A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.;['Gina Prince-Bythewood', None];['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch', 'Sheila Atim']
12;Midway;2019;Tous publics;138;['Action', ' Drama', ' History            '];6.7;47;The story of the Battle of Midway, told by the leaders and the sailors who fought it.;['Roland Emmerich', None];['Ed Skrein', 'Patrick Wilson', 'Woody Harrelson', 'Luke Evans']
13;Colette;I) (2018;Tous publics;111;['Biography', ' Drama', ' History            '];6.7;74;Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.;['Wash Westmoreland', None];['Keira Knightley', 'Fiona Shaw', 'Dominic West', 'Robert Pugh']
14;Harriet;I) (2019;Tous Public;125;['Action', ' Biography', ' Drama            '];6.7;66;The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.;['Kasi Lemmons', None];['Cynthia Erivo', 'Janelle Monáe', 'Leslie Odom Jr.', 'Joe Alwyn']
15;Battle of the Sexes;2017;Tous publics;121;['Biography', ' Comedy', ' Drama            '];6.7;73;The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.;['    Directors:', 'Jonathan Dayton, ', 'Valerie Faris', None];['Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Sarah Silverman']
16;The Finest Hours;2016;Tous publics;117;['Action', ' Drama', ' History            '];6.7;58;The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.;['Craig Gillespie', None];['Chris Pine', 'Casey Affleck', 'Ben Foster', 'Eric Bana']
17;Hôtel Woodstock;2009;Tous publics;120;['Biography', ' Comedy', ' Drama            '];6.7;55;A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.;['Ang Lee', None];['Demetri Martin', 'Henry Goodman', 'Edward Hibbert', 'Imelda Staunton']
18;Deux soeurs pour un roi;2008;Tous publics;115;['Biography', ' Drama', ' History            '];6.7;50;Two sisters contend for the affection of King Henry VIII.;['Justin Chadwick', None];['Natalie Portman', 'Scarlett Johansson', 'Eric Bana', 'Jim Sturgess']
19;Faussaire;2006;R;116;['Biography', ' Comedy', ' Drama            '];6.7;70;In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s.;['Lasse Hallström', None];['Richard Gere', 'Alfred Molina', 'David Aaron Baker', 'John Carter']
20;Au nom de la liberté;2006;PG-13;101;['Biography', ' Drama', ' History            '];6.7;62;A drama about terrorism in Apartheid-era South Africa, revolving around a policeman and a young man who carries out solo attacks against the regime.;['Phillip Noyce', None];['Derek Luke', 'Tim Robbins', 'Bonnie Mbuli', 'Mncedisi Shabangu']
21;Le nouveau monde;2005;Tous publics;135;['Biography', ' Drama', ' History            '];6.7;69;The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.;['Terrence Malick', None];"['Colin Farrell', ""Q'orianka Kilcher"", 'Christopher Plummer', 'Christian Bale']"
22;Raisons d'état;2006;Tous publics;167;['Drama', ' History', ' Thriller            '];6.7;61;The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.;['Robert De Niro', None];['Matt Damon', 'Angelina Jolie', 'Robert De Niro', 'Alec Baldwin']
23;K-19: Le piège des profondeurs;2002;Tous publics;138;['Drama', ' History', ' Thriller            '];6.7;58;When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.;['Kathryn Bigelow', None];['Harrison Ford', 'Sam Spruell', 'Peter Stebbings', 'Christian Camargo']
24;Anna et le roi;1999;Tous publics;148;['Drama', ' History', ' Romance            '];6.7;56;The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.;['Andy Tennant', None];['Jodie Foster', 'Chow Yun-Fat', 'Bai Ling', 'Tom Felton']
25;Les fantômes du passé;1996;PG-13;130;['Drama', ' History            '];6.7;-1;A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white racist to justice for the 1963 murder of the civil rights leader.;['Rob Reiner', None];['Alec Baldwin', 'James Woods', 'Whoopi Goldberg', 'Virginia Madsen']
26;Les Hauts de Hurlevent;1992;PG;105;['Drama', ' History', ' Romance            '];6.7;-1;A man becomes obsessed with vengeance when his soul mate marries another man.;['Peter Kosminsky', None];['Juliette Binoche', 'Ralph Fiennes', 'Janet McTeer', 'Sophie Ward']
27;La bataille de Midway;1976;Tous publics;132;['Action', ' Drama', ' History            '];6.7;48;A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II.;['Jack Smight', None];['Charlton Heston', 'Henry Fonda', 'James Coburn', 'Glenn Ford']
28;Exodus;1960;Tous publics;208;['Action', ' Drama', ' History            '];6.7;-1;The State of Israel is created in 1948, resulting in war with its Arab neighbors.;['Otto Preminger', None];['Paul Newman', 'Eva Marie Saint', 'Ralph Richardson', 'Peter Lawford']
29;Opération Finale;2018;16;122;['Biography', ' Drama', ' History            '];6.6;58;A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.;['Chris Weitz', None];['Oscar Isaac', 'Ben Kingsley', 'Mélanie Laurent', 'Lior Raz']
30;The Red Sea Diving Resort;2019;16;129;['Drama', ' History', ' Thriller            '];6.6;-1;Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.;['Gideon Raff', None];['Mbulelo Grootboom', 'Sizo Mahlangu', 'Michael Kenneth Williams', 'Masasa Mbangeni']
31;Kursk;2018;Tous publics;117;['Action', ' Adventure', ' Drama            '];6.6;55;The 2000 K-141 Kursk submarine disaster is followed by governmental negligence. As the sailors fight for survival, their families desperately battle political obstacles and impossible odds to save them.;['Thomas Vinterberg', None];['Matthias Schoenaerts', 'Léa Seydoux', 'Peter Simonischek', 'August Diehl']
32;Experimenter;2015;Tous Public;98;['Biography', ' Drama', ' History            '];6.6;81;In 1961, famed social psychologist Stanley Milgram conducted a series of radical behavior experiments that tested ordinary humans' willingness to obey authority.;['Michael Almereyda', None];['John Palladino', 'Anthony Edwards', 'Jim Gaffigan', 'Peter Sarsgaard']
33;Macbeth;I) (2015;Tous publics;113;['Drama', ' History', ' War            '];6.6;71;Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.;['Justin Kurzel', None];['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan', 'Frank Madigan']
34;Or Noir;II) (2011;Tous publics;130;['Action', ' Drama', ' History            '];6.6;32;Set in the 1930s Arab states at the dawn of the oil boom, the story centers on a young Arab prince torn between allegiance to his conservative father and his modern, liberal father-in-law.;['Jean-Jacques Annaud', None];['Tahar Rahim', 'Antonio Banderas', 'Mark Strong', 'Freida Pinto']
35;The Lost City of Z;2016;Tous publics;141;['Adventure', ' Biography', ' Drama            '];6.6;78;A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.;['James Gray', None];['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller', 'Tom Holland']
36;Robin des Bois;2010;Tous publics;140;['Action', ' Adventure', ' Drama            '];6.6;53;In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.;['Ridley Scott', None];['Russell Crowe', 'Cate Blanchett', 'Matthew Macfadyen', 'Max von Sydow']
37;Bataille à Seattle;2007;R;99;['Action', ' Drama', ' History            '];6.6;54;Activists arrive in Seattle, Washington en masse to protest a meeting of the World Trade Organization. Riots and chaos ensue as demonstrators successfully stop the WTO meetings.;['Stuart Townsend', None];['André 3000', 'Jennifer Carpenter', 'Isaach De Bankolé', 'Woody Harrelson']
38;Un coeur invaincu;2007;Unrated;108;['Biography', ' Drama', ' History            '];6.6;74;Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.;['Michael Winterbottom', None];['Angelina Jolie', 'Dan Futterman', 'Irrfan Khan', 'Archie Panjabi']
39;Mangal Pandey: The Rising;2005;Tous publics;150;['Biography', ' Drama', ' History            '];6.6;-1;This is a film about the leader of the 1857 mutiny and his fight against the British rule.;['Ketan Mehta', None];['Aamir Khan', 'Rani Mukerji', 'Toby Stephens', 'Coral Beed']
40;Luther;2003;Tous Public;123;['Biography', ' Drama', ' History            '];6.6;47;During the early sixteenth century, idealistic German monk Martin Luther, disgusted by the materialism in the Catholic Church, begins the dialogue that will lead to the Protestant Reformation.;['Eric Till', None];['Joseph Fiennes', 'Bruno Ganz', 'Peter Ustinov', 'Alfred Molina']
41;Le 13ème guerrier;1999;Tous publics;102;['Action', ' Adventure', ' History            '];6.6;42;A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land.;['    Directors:', 'John McTiernan, ', 'Michael Crichton', None];['Antonio Banderas', 'Diane Venora', 'Dennis Storhøi', 'Vladimir Kulich']
42;Ammonite;2020;18;120;['Biography', ' Drama', ' History            '];6.5;72;1840s England, acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship, altering both of their lives forever.;['Francis Lee', None];['Kate Winslet', 'Saoirse Ronan', 'Gemma Jones', 'James McArdle']
43;Naissance d'une nation;2016;12;120;['Biography', ' Drama', ' History            '];6.5;69;Nat Turner, a literate slave and preacher in the antebellum South, orchestrates an uprising.;['Nate Parker', None];['Nate Parker', 'Armie Hammer', 'Penelope Ann Miller', 'Jackie Earle Haley']
44;Paradise Lost;2014;Tous publics;120;['Crime', ' Drama', ' History            '];6.5;56;In Colombia, a young surfer meets the woman of his dreams - and then meets her uncle, Pablo Escobar.;['Andrea Di Stefano', None];['Benicio Del Toro', 'Josh Hutcherson', 'Claudia Traisac', 'Brady Corbet']
45;The Current War;2017;PG-13;108;['Biography', ' Drama', ' History            '];6.5;55;The dramatic story of the cutthroat race between electricity titans Thomas A. Edison and George Westinghouse to determine whose electrical system would power the modern world.;['Alfonso Gomez-Rejon', None];['Benedict Cumberbatch', 'Oliver Powell', 'Sophia Ally', 'Tuppence Middleton']
46;Crimes de guerre;2012;PG-13;107;['Drama', ' History', ' War            '];6.5;48;As the Japanese surrender at the end of World War II, General Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.;['Peter Webber', None];['Matthew Fox', 'Colin Moy', 'Tommy Lee Jones', 'Eriko Hatsune']
47;Horse Soldiers;2018;Tous publics avec avertissement;130;['Action', ' Drama', ' History            '];6.5;54;"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.";['Nicolai Fuglsig', None];['Chris Hemsworth', 'Michael Shannon', 'Michael Peña', 'Navid Negahban']
48;Perdus dans l'Arctique;2022;13;102;['Adventure', ' Drama', ' History            '];6.5;49;In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.;['Peter Flinth', None];['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed', 'Þorsteinn Bachmann']
49;Flyboys;2006;Tous Public;140;['Action', ' Drama', ' History            '];6.5;47;The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.;['Tony Bill', None];['James Franco', 'Jean Reno', 'Jennifer Decker', 'Scott Hazell']
0;Hollywoodland;2006;Tous publics;126;['Biography', ' Crime', ' Drama            '];6.5;62;A detective examines the mysterious death of George Reeves, the star of the television series Superman (1952).;['Allen Coulter', None];['Adrien Brody', 'Ben Affleck', 'Diane Lane', 'Bob Hoskins']
1;Marie Antoinette;2006;Tous publics;123;['Biography', ' Drama', ' History            '];6.5;65;The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.;['Sofia Coppola', None];['Kirsten Dunst', 'Jason Schwartzman', 'Rip Torn', 'Steve Coogan']
2;Geronimo;1993;Tous publics;115;['Drama', ' History', ' Western            '];6.5;58;The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.;['Walter Hill', None];['Jason Patric', 'Gene Hackman', 'Robert Duvall', 'Wes Studi']
3;La plus grande histoire jamais contée;1965;Tous Public;260;['Biography', ' Drama', ' History            '];6.5;-1;An all-star, large scale epic movie that chronicles the life and ministry of Jesus Christ.;['    Directors:', 'George Stevens, ', 'David Lean, ', 'Jean Negulesco', None];['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston', 'Michael Anderson Jr.']
4;Red Joan;2018;Tous publics;101;['Biography', ' Drama', ' History            '];6.4;45;The story of Joan Stanley, who was exposed as the K.G.B.'s longest-serving British spy.;['Trevor Nunn', None];['Judi Dench', 'Sophie Cookson', 'Stephen Campbell Moore', 'Tom Hughes']
5;Le secret des Kennedy;2017;PG-13;106;['Biography', ' Drama', ' History            '];6.4;67;Depicting Ted Kennedy's involvement in the fatal 1969 car accident that claims the life of a young campaign strategist, Mary Jo Kopechne.;['John Curran', None];['Jason Clarke', 'Kate Mara', 'Ed Helms', 'Bruce Dern']
6;The Secret Man - Mark Felt;2017;Tous publics;103;['Biography', ' Drama', ' History            '];6.4;49;"The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.";['Peter Landesman', None];['Liam Neeson', 'Diane Lane', 'Marton Csokas', 'Tony Goldwyn']
7;First Date;2016;Tous Public;84;['Biography', ' Drama', ' History            '];6.4;74;Chronicles the 1989 summer afternoon when the future President of the United States, Barack Obama, wooed his future First Lady, Michelle Obama, on a first date across Chicago's South Side.;['Richard Tanne', None];['Tika Sumpter', 'Parker Sawyers', 'Vanessa Bell Calloway', 'Phillip Edward Van Lear']
8;Mary Shelley;2017;Tous publics;120;['Biography', ' Drama', ' History            '];6.4;49;Life and facts of Mary Wollstonecraft Godwin, who at 16 met 21 year old poet Percy Shelley, resulting in the writing of Frankenstein.;['Haifaa Al-Mansour', None];['Elle Fanning', 'Bel Powley', 'Owen Richards', 'Joanne Froggatt']
9;Parkland;2013;PG-13;93;['Drama', ' History', ' Mystery            '];6.4;51;A recounting of the chaotic events that occurred at Dallas' Parkland Memorial Hospital on the day President John F. Kennedy was assassinated.;['Peter Landesman', None];['Zac Efron', 'Tom Welling', 'Billy Bob Thornton', 'Paul Giamatti']
10;Elvis & Nixon;2016;R;86;['Comedy', ' History            '];6.4;59;The untold true story behind the meeting between Elvis Presley, the King of Rock 'n Roll, and President Richard Nixon, resulting in this revealing, yet humorous moment immortalized in the most requested photograph in the National Archives.;['Liza Johnson', None];['Michael Shannon', 'Kevin Spacey', 'Alex Pettyfer', 'Johnny Knoxville']
