;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
0;Alien - Le 8ème passager;1979;12;117;['Horror', ' Sci-Fi            '];8.5;89;The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.;['Ridley Scott', None];['Sigourney Weaver', 'Tom Skerritt', 'John Hurt', 'Veronica Cartwright']
1;Psychose;1960;18;109;['Horror', ' Mystery', ' Thriller            '];8.5;97;A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.;['Alfred Hitchcock', None];['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin']
2;Shining;1980;12;146;['Drama', ' Horror            '];8.4;66;A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.;['Stanley Kubrick', None];['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers']
3;It's Such a Beautiful Day;2012;NaN;62;['Animation', ' Comedy', ' Drama            '];8.2;90;Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.;[];['    Director:', 'Don Hertzfeldt']
4;The Thing;1982;13;109;['Horror', ' Mystery', ' Sci-Fi            '];8.2;57;A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.;['John Carpenter', None];['Kurt Russell', 'Wilford Brimley', 'Keith David', 'Richard Masur']
5;L'Exorciste;1973;18;122;['Horror            '];8.1;81;When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.;['William Friedkin', None];['Ellen Burstyn', 'Max von Sydow', 'Linda Blair', 'Lee J. Cobb']
6;Les diaboliques;1955;Tous publics;117;['Crime', ' Drama', ' Horror            '];8.1;-1;The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.;['Henri-Georges Clouzot', None];['Simone Signoret', 'Véra Clouzot', 'Paul Meurisse', 'Charles Vanel']
7;Faust;1926;NaN;107;['Drama', ' Fantasy', ' Horror            '];8.1;-1;The demon Mephisto wagers with God that he can corrupt a mortal man's soul.;['F.W. Murnau', None];['Gösta Ekman', 'Emil Jannings', 'Camilla Horn', 'Frida Richard']
8;Rosemary's Baby;1968;12;137;['Drama', ' Horror            '];8.0;96;A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors.;['Roman Polanski', None];['Mia Farrow', 'John Cassavetes', 'Ruth Gordon', 'Sidney Blackmer']
9;Qu'est-il arrivé à Baby Jane?;1962;12;134;['Drama', ' Horror', ' Thriller            '];8.0;75;A former child star torments her paraplegic sister in their decaying Hollywood mansion.;['Robert Aldrich', None];['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy']
10;Shaun of the Dead;2004;12;99;['Comedy', ' Horror            '];7.9;76;The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse.;['Edgar Wright', None];['Simon Pegg', 'Nick Frost', 'Kate Ashfield', 'Lucy Davis']
11;King Kong, la huitième merveille du monde;1933;Tous publics;100;['Adventure', ' Horror', ' Sci-Fi            '];7.9;90;A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.;['    Directors:', 'Merian C. Cooper, ', 'Ernest B. Schoedsack', None];['Fay Wray', 'Robert Armstrong', 'Bruce Cabot', 'Frank Reicher']
12;Nosferatu le vampire;1922;Tous Publics;94;['Fantasy', ' Horror            '];7.9;-1;Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.;['F.W. Murnau', None];['Max Schreck', 'Alexander Granach', 'Gustav von Wangenheim', 'Greta Schröder']
13;Berserk: L'Âge d'or - Partie 3: L'Avent;2013;NaN;110;['Animation', ' Action', ' Adventure            '];7.8;-1;A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.;['Toshiyuki Kubooka', None];['Marc Diraison', 'Hiroaki Iwanaga', 'Carrie Keranen', 'Takahiro Sakurai']
14;Predator;1987;12;107;['Action', ' Adventure', ' Horror            '];7.8;47;A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.;['John McTiernan', None];['Arnold Schwarzenegger', 'Carl Weathers', 'Kevin Peter Hall', 'Elpidia Carrillo']
15;Zombie : Le Crépuscule des morts-vivants;1978;X;127;['Horror', ' Thriller            '];7.8;71;Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.;['George A. Romero', None];['David Emge', 'Ken Foree', 'Scott H. Reiniger', 'Gaylen Ross']
16;La Nuit des morts-vivants;1968;18;96;['Horror', ' Thriller            '];7.8;89;A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.;['George A. Romero', None];"['Duane Jones', ""Judith O'Dea"", 'Karl Hardman', 'Marilyn Eastman']"
17;Les Innocents;1961;12;100;['Horror            '];7.8;88;A young governess for two children becomes convinced that the house and grounds are haunted.;['Jack Clayton', None];['Deborah Kerr', 'Peter Wyngarde', 'Megs Jenkins', 'Michael Redgrave']
18;La fiancée de Frankenstein;1935;Tous Public;75;['Drama', ' Horror', ' Sci-Fi            '];7.8;95;Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.;['James Whale', None];['Boris Karloff', 'Elsa Lanchester', 'Colin Clive', 'Valerie Hobson']
19;Freaks - La monstrueuse parade;1932;Tous publics;64;['Drama', ' Horror            '];7.8;80;A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.;['Tod Browning', None];['Wallace Ford', 'Leila Hyams', 'Olga Baclanova', 'Roscoe Ates']
20;Frankenstein;1931;Tous publics;70;['Drama', ' Horror', ' Sci-Fi            '];7.8;91;Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.;['James Whale', None];['Colin Clive', 'Mae Clarke', 'Boris Karloff', 'John Boles']
21;Get Out;I) (2017;12;104;['Horror', ' Mystery', ' Thriller            '];7.7;85;A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.;['Jordan Peele', None];['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford', 'Catherine Keener']
22;Berserk: L'Âge d'or - Partie 2: La bataille pour Doldrey;2012;NaN;95;['Animation', ' Action', ' Adventure            '];7.7;-1;For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in order to become Griffith's equal and truly be called his friend, Guts realizes he will have to leave the Band of the Hawk.;['Toshiyuki Kubooka', None];['Carrie Keranen', 'Orion Acaba', 'Chris Jai Alex', 'G.K. Bowes']
23;Evil Dead 2;1987;13;84;['Comedy', ' Horror            '];7.7;72;The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.;['Sam Raimi', None];['Bruce Campbell', 'Sarah Berry', 'Dan Hicks', 'Kassie Wesley DePaiva']
24;La Nuit des masques;1978;16;91;['Horror', ' Thriller            '];7.7;87;Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.;['John Carpenter', None];['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran', 'Nancy Kyes']
25;L'invasion des profanateurs de sépultures;1956;Tous publics;80;['Drama', ' Horror', ' Sci-Fi            '];7.7;92;A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.;['Don Siegel', None];['Kevin McCarthy', 'Dana Wynter', 'Larry Gates', 'King Donovan']
26;Searching: Portée disparue;III) (2018;Tous publics;102;['Drama', ' Horror', ' Mystery            '];7.6;71;After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.;['Aneesh Chaganty', None];['John Cho', 'Debra Messing', 'Joseph Lee', 'Michelle La']
27;Dernier train pour Busan;2016;12;118;['Action', ' Horror', ' Thriller            '];7.6;73;While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.;['Sang-ho Yeon', None];['Gong Yoo', 'Jung Yu-mi', 'Ma Dong-seok', 'Su-an Kim']
28;Twin Peaks: The Missing Pieces;2014;NaN;91;['Drama', ' Horror', ' Mystery            '];7.6;-1;Twin Peaks before Twin Peaks (1990) and at the same time not always and entirely in the same place as Twin Peaks - Les 7 derniers jours de Laura Palmer (1992). A feature film which presents deleted scenes from Twin Peaks - Les 7 derniers jours de Laura Palmer (1992) assembled together for the first time in an untold portion of the story's prequel.;['David Lynch', None];['Chris Isaak', 'Kiefer Sutherland', 'C.H. Evans', 'Sandra Kinder']
29;Vampires en toute intimité;2014;Tous publics;86;['Comedy', ' Horror            '];7.6;76;Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts.;['    Directors:', 'Jemaine Clement, ', 'Taika Waititi', None];['Jemaine Clement', 'Taika Waititi', 'Cori Gonzalez-Macuer', 'Jonny Brugh']
30;Barbarian;2022;R;102;['Horror', ' Thriller            '];7.6;79;A woman staying at an Airbnb discovers that the house she has rented is not what it seems.;['Zach Cregger', None];['Georgina Campbell', 'Bill Skarsgård', 'Justin Long', 'Matthew Patrick Davis']
31;Bienvenue à Zombieland;2009;Tous publics;88;['Action', ' Comedy', ' Horror            '];7.6;73;A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.;['Ruben Fleischer', None];['Jesse Eisenberg', 'Emma Stone', 'Woody Harrelson', 'Abigail Breslin']
32;Saw;2004;16 avec avertissement;103;['Horror', ' Mystery', ' Thriller            '];7.6;46;Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.;['James Wan', None];['Cary Elwes', 'Leigh Whannell', 'Danny Glover', 'Ken Leung']
33;Les autres;2001;12;101;['Horror', ' Mystery', ' Thriller            '];7.6;74;A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.;['Alejandro Amenábar', None];['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan', 'Alakina Mann']
34;Vampire Hunter D: Bloodlust;2000;Tous publics;103;['Animation', ' Action', ' Drama            '];7.6;62;When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back.;['    Directors:', 'Jack Fletcher, ', 'Yoshiaki Kawajiri', None];['Andrew Philpot', 'John Rafter Lee', 'Pamela Adlon', 'Wendee Lee']
35;American Psycho;2000;16;102;['Crime', ' Drama', ' Horror            '];7.6;64;A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.;['Mary Harron', None];['Christian Bale', 'Justin Theroux', 'Josh Lucas', 'Bill Sage']
36;La Mouche;1986;13;96;['Drama', ' Horror', ' Sci-Fi            '];7.6;79;A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.;['David Cronenberg', None];['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel']
37;Répulsion;1965;16;105;['Drama', ' Horror', ' Thriller            '];7.6;91;A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.;['Roman Polanski', None];['Catherine Deneuve', 'Ian Hendry', 'John Fraser', 'Yvonne Furneaux']
38;Les Oiseaux;1963;13;119;['Drama', ' Horror', ' Mystery            '];7.6;90;A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.;['Alfred Hitchcock', None];['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette']
39;Le voyeur;1960;Tous publics;101;['Drama', ' Horror', ' Thriller            '];7.6;-1;A young man murders women, using a movie camera to film their dying expressions of terror.;['Michael Powell', None];['Karlheinz Böhm', 'Anna Massey', 'Moira Shearer', 'Maxine Audley']
40;L'homme qui rétrécit;1957;Tous publics;81;['Horror', ' Sci-Fi            '];7.6;73;When Scott Carey begins to shrink because of exposure to a combination of radiation and insecticide, medical science is powerless to help him.;['Jack Arnold', None];['Grant Williams', 'Randy Stuart', 'April Kent', 'Paul Langton']
41;Au coeur de la nuit;1945;Tous Public;103;['Drama', ' Horror            '];7.6;-1;The guests invited to weekend in the country share their supernatural stories, beginning with Walter Craig , who senses impending doom as his half-remembered recurring dream turns into reality.;['    Directors:', 'Alberto Cavalcanti, ', 'Charles Crichton, ', 'Basil Dearden, ', 'Robert Hamer', None];['Mervyn Johns', 'Michael Redgrave', 'Roland Culver', 'Mary Merrall']
42;L'Homme invisible;1933;Tous publics;71;['Horror', ' Sci-Fi            '];7.6;87;A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.;['James Whale', None];['Claude Rains', 'Gloria Stuart', 'William Harrigan', 'Henry Travers']
43;Docteur Jekyll et Mr. Hyde;1931;NaN;98;['Horror', ' Sci-Fi            '];7.6;-1;Dr. Jekyll faces horrible consequences when he lets his dark side run wild with a potion that transforms him into the animalistic Mr. Hyde.;['Rouben Mamoulian', None];['Fredric March', 'Miriam Hopkins', 'Rose Hobart', 'Holmes Herbert']
44;Sans un bruit;2018;12;90;['Drama', ' Horror', ' Sci-Fi            '];7.5;82;In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.;['John Krasinski', None];['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe']
45;Berserk: L'Âge d'or - Partie 1: L'Œuf du roi conquérant;2012;NaN;76;['Animation', ' Action', ' Adventure            '];7.5;-1;A lone sellsword named Guts gets recruited into a mercenary band and attempts to help the Band's leader, Griffith, on his rise to power.;['Toshiyuki Kubooka', None];['Hiroaki Iwanaga', 'Carrie Keranen', 'Takahiro Sakurai', 'Kevin T. Collins']
46;Tucker & Dale fightent le mal;2010;12;89;['Comedy', ' Horror            '];7.5;65;Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.;['Eli Craig', None];['Tyler Labine', 'Alan Tudyk', 'Katrina Bowden', 'Jesse Moss']
47;Conjuring: Les dossiers Warren;2013;12;112;['Horror', ' Mystery', ' Thriller            '];7.5;68;Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.;['James Wan', None];['Patrick Wilson', 'Vera Farmiga', 'Ron Livingston', 'Lili Taylor']
48;Grindhouse;2007;12;191;['Action', ' Horror', ' Thriller            '];7.5;77;Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.;['    Directors:', 'Robert Rodriguez, ', 'Eli Roth, ', 'Quentin Tarantino, ', 'Edgar Wright, ', 'Rob Zombie', None];['Kurt Russell', 'Rose McGowan', 'Danny Trejo', 'Zoë Bell']
49;28 jours plus tard;2002;16;113;['Drama', ' Horror', ' Sci-Fi            '];7.5;73;Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.;['Danny Boyle', None];['Cillian Murphy', 'Naomie Harris', 'Christopher Eccleston', 'Alex Palmer']
0;Entretien avec un vampire;1994;12;123;['Drama', ' Fantasy', ' Horror            '];7.5;59;A vampire tells his epic life story: love, betrayal, loneliness, and hunger.;['Neil Jordan', None];['Brad Pitt', 'Tom Cruise', 'Antonio Banderas', 'Kirsten Dunst']
1;The Crow;1994;16;102;['Action', ' Crime', ' Drama            '];7.5;71;A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.;['Alex Proyas', None];['Brandon Lee', 'Michael Wincott', 'Rochelle Davis', 'Ernie Hudson']
2;Braindead;1992;16;104;['Comedy', ' Fantasy', ' Horror            '];7.5;54;A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.;['Peter Jackson', None];['Timothy Balme', 'Diana Peñalver', 'Elizabeth Moody', 'Ian Watkin']
3;Santa sangre;1989;16;123;['Drama', ' Horror', ' Thriller            '];7.5;-1;"A former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".";['Alejandro Jodorowsky', None];['Axel Jodorowsky', 'Blanca Guerra', 'Guy Stockwell', 'Thelma Tixou']
4;Le Loup-garou de Londres;1981;13;97;['Comedy', ' Horror            '];7.5;55;Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.;['John Landis', None];['David Naughton', 'Jenny Agutter', 'Joe Belcher', 'Griffin Dunne']
5;La Malédiction;1976;13;111;['Horror', ' Mystery            '];7.5;62;Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?;['Richard Donner', None];['Gregory Peck', 'Lee Remick', 'Harvey Stephens', 'David Warner']
6;The Wicker Man;1973;Tous publics avec avertissement;88;['Horror', ' Mystery', ' Thriller            '];7.5;87;A puritan Police Sergeant arrives in a Scottish island village in search of a missing girl, who the Pagan locals claim never existed.;['Robin Hardy', None];['Edward Woodward', 'Christopher Lee', 'Diane Cilento', 'Britt Ekland']
7;Le Portrait de Dorian Gray;1945;Tous publics;110;['Drama', ' Fantasy', ' Horror            '];7.5;-1;A corrupt young man somehow keeps his youthful beauty, but a special painting gradually reveals his inner ugliness to all.;['Albert Lewin', None];['George Sanders', 'Hurd Hatfield', 'Donna Reed', 'Angela Lansbury']
8;The Lighthouse;I) (2019;12;109;['Drama', ' Fantasy', ' Horror            '];7.4;83;Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.;['Robert Eggers', None];['Robert Pattinson', 'Willem Dafoe', 'Valeriia Karaman', 'Logan Hawkes']
9;Scream;1996;16;111;['Horror', ' Mystery            '];7.4;65;A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.;['Wes Craven', None];['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Skeet Ulrich']
10;L'armée des ténèbres - Evil Dead III;1992;12;81;['Comedy', ' Horror            '];7.4;59;A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.;['Sam Raimi', None];['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert', 'Ian Abercrombie']
11;Dracula;1992;12;128;['Drama', ' Fantasy', ' Horror            '];7.4;57;The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.;['Francis Ford Coppola', None];['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves']
12;L'échelle de Jacob;I) (1990;12;113;['Drama', ' Horror', ' Mystery            '];7.4;62;Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.;['Adrian Lyne', None];['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello', 'Matt Craven']
13;Les Griffes de la nuit;1984;12;91;['Horror            '];7.4;76;Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real life.;['Wes Craven', None];['Heather Langenkamp', 'Johnny Depp', 'Robert Englund', 'John Saxon']
14;Evil Dead;1981;12;85;['Horror            '];7.4;71;Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.;['Sam Raimi', None];['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor', 'Betsy Baker']
15;Nosferatu, fantôme de la nuit;1979;Tous publics;107;['Drama', ' Horror            '];7.4;79;Count Dracula moves from Transylvania to Wismar, spreading the Black Plague across the land. Only a woman pure of heart can bring an end to his reign of horror.;['Werner Herzog', None];['Klaus Kinski', 'Isabelle Adjani', 'Bruno Ganz', 'Roland Topor']
16;L'invasion des profanateurs;1978;12;115;['Horror', ' Sci-Fi            '];7.4;75;When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, replicating the city's residents one body at a time.;['Philip Kaufman', None];['Donald Sutherland', 'Brooke Adams', 'Jeff Goldblum', 'Veronica Cartwright']
17;Carrie au bal du diable;1976;16;98;['Horror', ' Mystery            '];7.4;85;Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.;['Brian De Palma', None];['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'John Travolta']
18;The Rocky Horror Picture Show;1975;12;100;['Comedy', ' Horror', ' Musical            '];7.4;65;A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.;['Jim Sharman', None];"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien""]"
19;Massacre à la tronçonneuse;1974;(Banned);83;['Horror            '];7.4;78;Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.;['Tobe Hooper', None];['Marilyn Burns', 'Edwin Neal', 'Allen Danziger', 'Paul A. Partain']
20;La maison du diable;1963;Tous publics;112;['Horror            '];7.4;74;Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted.;['Robert Wise', None];['Julie Harris', 'Claire Bloom', 'Richard Johnson', 'Russ Tamblyn']
21;Rendez-vous avec la peur;1957;Tous Public;95;['Fantasy', ' Horror', ' Mystery            '];7.4;-1;American professor John Holden arrives in London for a parapsychology conference, only to find himself investigating the mysterious actions of Devil-worshiper Julian Karswell.;['Jacques Tourneur', None];['Dana Andrews', 'Peggy Cummins', 'Niall MacGinnis', 'Maurice Denham']
22;La mauvaise graine;1956;NaN;129;['Drama', ' Horror', ' Thriller            '];7.4;51;Rhoda Penmark seems like your average, sweet eight-year-old girl. When her rival at school dies in mysterious circumstances at the school picnic her mother starts to suspect that Rhoda was responsible.;['Mervyn LeRoy', None];['Nancy Kelly', 'Patty McCormack', 'Gage Clarke', 'Jesse White']
23;Le chien des Baskerville;1939;Tous Public;80;['Crime', ' Horror', ' Mystery            '];7.4;-1;Sherlock Holmes and Dr Watson investigate the legend of a supernatural hound, a beast that may be stalking a young heir on the fog-shrouded moorland that makes up his estate.;['Sidney Lanfield', None];['Basil Rathbone', 'Nigel Bruce', 'Richard Greene', 'Wendy Barrie']
24;Dracula;1931;Tous Public;75;['Drama', ' Fantasy', ' Horror            '];7.4;71;Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.;['    Directors:', 'Tod Browning, ', 'Karl Freund', None];['Bela Lugosi', 'Helen Chandler', 'David Manners', 'Dwight Frye']
25;Hérédité;2018;12;127;['Drama', ' Horror', ' Mystery            '];7.3;87;A grieving family is haunted by tragic and disturbing occurrences.;['Ari Aster', None];['Toni Collette', 'Milly Shapiro', 'Gabriel Byrne', 'Alex Wolff']
26;Doctor Sleep;2019;12;152;['Drama', ' Fantasy', ' Horror            '];7.3;59;Years following the events of Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.;['Mike Flanagan', None];['Ewan McGregor', 'Rebecca Ferguson', 'Kyliegh Curran', 'Cliff Curtis']
27;Split;IX) (2016;12;117;['Horror', ' Thriller            '];7.3;62;Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.;['M. Night Shyamalan', None];['James McAvoy', 'Anya Taylor-Joy', 'Haley Lu Richardson', 'Jessica Sula']
28;Conjuring 2 : Le Cas Enfield;2016;12;134;['Horror', ' Mystery', ' Thriller            '];7.3;65;Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit.;['James Wan', None];"['Vera Farmiga', 'Patrick Wilson', 'Madison Wolfe', ""Frances O'Connor""]"
29;Bacurau;2019;12 avec avertissement;131;['Adventure', ' Horror', ' Mystery            '];7.3;82;After the death of her grandmother, Teresa comes home to her matriarchal village in a near-future Brazil to find a succession of sinister events that mobilizes all of its residents.;['    Directors:', 'Juliano Dornelles, ', 'Kleber Mendonça Filho', None];['Bárbara Colen', 'Thomas Aquino', 'Silvero Pereira', 'Thardelly Lima']
30;Ça;I) (2017;12;135;['Horror            '];7.3;69;In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.;['Andy Muschietti', None];['Bill Skarsgård', 'Jaeden Martell', 'Finn Wolfhard', 'Sophia Lillis']
31;Sweeney Todd, le diabolique barbier de Fleet Street;2007;12;116;['Drama', ' Horror', ' Musical            '];7.3;83;The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett.;['Tim Burton', None];['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall']
32;L'armée des morts;2004;16;101;['Action', ' Horror            '];7.3;59;A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.;['Zack Snyder', None];['Sarah Polley', 'Ving Rhames', 'Mekhi Phifer', 'Jake Weber']
33;Sleepy Hollow : La Légende du cavalier sans tête;1999;12;105;['Fantasy', ' Horror', ' Mystery            '];7.3;65;Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.;['Tim Burton', None];['Johnny Depp', 'Christina Ricci', 'Miranda Richardson', 'Michael Gambon']
34;Pi;1998;Tous publics;84;['Drama', ' Horror', ' Mystery            '];7.3;72;A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.;['Darren Aronofsky', None];['Sean Gullette', 'Mark Margolis', 'Ben Shenkman', 'Pamela Hart']
35;Le retour des morts vivants;1985;12;91;['Comedy', ' Horror', ' Sci-Fi            '];7.3;66;When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies.;"[""Dan O'Bannon"", None]";['Clu Gulager', 'James Karen', 'Don Calfa', 'Thom Mathews']
36;Gremlins;1984;Tous publics;106;['Comedy', ' Fantasy', ' Horror            '];7.3;70;A young man inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.;['Joe Dante', None];['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton', 'John Louie']
37;Poltergeist;1982;16;114;['Horror', ' Thriller            '];7.3;79;A family's home is haunted by a host of demonic ghosts.;['Tobe Hooper', None];"['JoBeth Williams', ""Heather O'Rourke"", 'Craig T. Nelson', 'Beatrice Straight']"
38;Possession;1981;16;124;['Drama', ' Horror            '];7.3;75;A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.;['Andrzej Zulawski', None];['Isabelle Adjani', 'Sam Neill', 'Margit Carstensen', 'Heinz Bennent']
39;Suspiria;1977;16;99;['Horror            '];7.3;79;An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.;['Dario Argento', None];['Jessica Harper', 'Stefania Casini', 'Flavio Bucci', 'Miguel Bosé']
40;Eraserhead;1977;16;89;['Fantasy', ' Horror            '];7.3;87;Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.;['David Lynch', None];['Jack Nance', 'Charlotte Stewart', 'Allen Joseph', 'Jeanne Bates']
