;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
0;Dumbo;1941;Tous publics;64;['Animation', ' Adventure', ' Drama            '];7.2;96;Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.;['    Directors:', 'Samuel Armstrong, ', 'Norman Ferguson, ', 'Wilfred Jackson, ', 'Jack Kinney, ', 'Bill Roberts, ', 'Ben Sharpsteen, ', 'John Elliotte', None];['Sterling Holloway', 'Edward Brophy', 'Herman Bing', 'Billy Bletcher']
1;Tous en scène;2016;Tous publics;108;['Animation', ' Comedy', ' Family            '];7.1;59;In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.;['    Directors:', 'Garth Jennings, ', 'Christophe Lourdelet', None];['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane', 'Scarlett Johansson']
2;La Belle et la Bête;I) (2017;Tous publics;129;['Adventure', ' Family', ' Fantasy            '];7.1;65;A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.;['Bill Condon', None];['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Josh Gad']
3;Winnie l'Ourson;2011;Tous publics;63;['Animation', ' Adventure', ' Comedy            '];7.1;74;While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.;['    Directors:', 'Stephen J. Anderson, ', 'Don Hall', None];['Jim Cummings', 'Craig Ferguson', 'John Cleese', 'Bud Luckey']
4;Les Muppets, le retour;2011;Tous Public;120;['Adventure', ' Comedy', ' Family            '];7.1;75;A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.;['James Bobin', None];['Amy Adams', 'Jason Segel', 'Chris Cooper', 'Rashida Jones']
5;La princesse et la grenouille;2009;Tous Public;97;['Animation', ' Adventure', ' Comedy            '];7.1;73;A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.;['    Directors:', 'Ron Clements, ', 'John Musker', None];['Anika Noni Rose', 'Keith David', 'Oprah Winfrey', 'Bruno Campos']
6;Il était une fois...;2007;Tous publics;107;['Animation', ' Adventure', ' Comedy            '];7.1;75;A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.;['Kevin Lima', None];['Amy Adams', 'Susan Sarandon', 'James Marsden', 'Patrick Dempsey']
7;Fantasia 2000;1999;Tous publics;75;['Animation', ' Family', ' Fantasy            '];7.1;59;An update of the original film with new interpretations of great works of classical music.;['    Directors:', 'James Algar, ', 'Gaëtan Brizzi, ', 'Paul Brizzi, ', 'Hendel Butoy, ', 'Francis Glebas, ', 'Eric Goldberg, ', 'Don Hahn, ', 'Pixote Hunt', None];['James Levine', 'Steve Martin', 'Itzhak Perlman', 'Quincy Jones']
8;Le Prince d'Égypte;1998;Tous publics;99;['Animation', ' Adventure', ' Drama            '];7.1;64;Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.;['    Directors:', 'Brenda Chapman, ', 'Steve Hickner, ', 'Simon Wells', None];['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer', 'Sandra Bullock']
9;Anastasia;1997;Tous publics;94;['Animation', ' Adventure', ' Drama            '];7.1;61;The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.;['    Directors:', 'Don Bluth, ', 'Gary Goldman', None];['Meg Ryan', 'John Cusack', 'Christopher Lloyd', 'Kelsey Grammer']
10;La petite boutique des horreurs;1986;Tous publics;94;['Comedy', ' Horror', ' Musical            '];7.1;81;A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.;['Frank Oz', None];['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia', 'Levi Stubbs']
11;La grande aventure des Muppets;1981;Tous Public;97;['Adventure', ' Comedy', ' Crime            '];7.1;70;Kermit the Frog, The Great Gonzo, and Fozzie Bear are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy.;['Jim Henson', None];['Jim Henson', 'Frank Oz', 'Dave Goelz', 'Jerry Nelson']
12;Les Aristochats;1970;Tous publics;78;['Animation', ' Adventure', ' Comedy            '];7.1;66;With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.;['Wolfgang Reitherman', None];['Phil Harris', 'Eva Gabor', 'Sterling Holloway', 'Scatman Crothers']
13;Au secours !;1965;Tous Public;92;['Adventure', ' Comedy', ' Musical            '];7.1;58;Sir Ringo Starr finds himself the human sacrifice target of a cult, and his fellow members of The Beatles must try to protect him from it.;['Richard Lester', None];['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']
14;Merlin l'enchanteur;1963;Tous publics;79;['Animation', ' Adventure', ' Comedy            '];7.1;61;A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.;['    Directors:', 'Wolfgang Reitherman, ', 'Clyde Geronimi, ', 'David Hand', None];['Rickie Sorensen', 'Sebastian Cabot', 'Karl Swenson', 'Junius Matthews']
15;Blanches colombes et vilains messieurs;1955;Tous publics;150;['Comedy', ' Crime', ' Musical            '];7.1;77;In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.;['Joseph L. Mankiewicz', None];['Marlon Brando', 'Jean Simmons', 'Frank Sinatra', 'Vivian Blaine']
16;Les hommes préfèrent les blondes;1953;Tous publics;91;['Comedy', ' Musical', ' Romance            '];7.1;-1;Showgirls Lorelei Lee and Dorothy Shaw travel to Paris, pursued by a private detective hired by the suspicious father of Lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.;['Howard Hawks', None];['Jane Russell', 'Marilyn Monroe', 'Charles Coburn', 'Elliott Reid']
17;Bob's Burgers: Le Film;2022;10;102;['Animation', ' Adventure', ' Comedy            '];7.0;75;The Belchers try to save the restaurant from closing as a sinkhole forms in front of it, while the kids try to solve a mystery that could save their family's restaurant.;['    Directors:', 'Loren Bouchard, ', 'Bernard Derriman', None];['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz', 'John Roberts']
18;8 femmes;2002;Tous publics;111;['Comedy', ' Crime', ' Musical            '];7.0;64;One murdered man, eight women, each seeming to be eager than the others to know the truth. Gimme, gimme, gimme some clues to make up my mind. And eventually enter the truth. Oh, thou cruel woman!;['François Ozon', None];['Fanny Ardant', 'Emmanuelle Béart', 'Danielle Darrieux', 'Catherine Deneuve']
19;Le bossu de Notre-Dame;1996;Tous publics;91;['Animation', ' Drama', ' Family            '];7.0;74;A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.;['    Directors:', 'Gary Trousdale, ', 'Kirk Wise', None];['Demi Moore', 'Jason Alexander', 'Mary Kay Bergman', 'Corey Burton']
20;Cannibal! The Musical;1993;12;95;['Comedy', ' Musical', ' Thriller            '];7.0;-1;The sole survivor of an ill-fated mining expedition tells how his taste for gold was replaced by that of human flesh.;['Trey Parker', None];['Trey Parker', 'Dian Bachar', 'Stephen Blackpool', 'Stan Brakhage']
21;Hairspray;1988;Tous publics;92;['Comedy', ' Drama', ' Family            '];7.0;77;A 'pleasantly plump' teenager teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.;['John Waters', None];['Sonny Bono', 'Ruth Brown', 'Divine', 'Debbie Harry']
22;L'Apprentie sorcière;1971;Tous publics;117;['Animation', ' Adventure', ' Comedy            '];7.0;59;An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.;['    Directors:', 'Robert Stevenson, ', 'Ward Kimball', None];['Angela Lansbury', 'David Tomlinson', 'Roddy McDowall', 'Sam Jaffe']
23;Hello, Dolly!;1969;Tous Public;146;['Adventure', ' Comedy', ' Musical            '];7.0;51;"Matchmaker Dolly Levi travels to Yonkers to find a partner for ""half-a-millionaire"" Horace Vandergelder, convincing his niece, his niece's intended, and his two clerks to travel to New York City along the way.";['Gene Kelly', None];['Barbra Streisand', 'Walter Matthau', 'Michael Crawford', 'Marianne McAndrew']
