;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
27;La dame de Windsor;1997;Tous publics;101;['Biography', ' Drama', ' History            '];7.2;71;When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown, but their relationship also brings scandal and turmoil.;['John Madden', None];['Judi Dench', 'Billy Connolly', 'Geoffrey Palmer', 'Antony Sher']
28;Méprise multiple;1997;Tous publics;113;['Comedy', ' Drama', ' Romance            '];7.2;71;Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.;['Kevin Smith', None];['Ben Affleck', 'Joey Lauren Adams', 'Ethan Suplee', 'Scott Mosier']
29;Les virtuoses;1996;R;108;['Comedy', ' Drama', ' Music            '];7.2;60;The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.;['Mark Herman', None];['Pete Postlethwaite', 'Tara Fitzgerald', 'Ewan McGregor', 'Stephen Tompkinson']
30;Arizona Dream;1993;Tous publics;142;['Comedy', ' Drama', ' Fantasy            '];7.2;62;A young New Yorker goes to Arizona where he finds freedom to both love and dream.;['Emir Kusturica', None];['Johnny Depp', 'Jerry Lewis', 'Faye Dunaway', 'Lili Taylor']
31;Le Temps de l'innocence;1993;Tous publics;139;['Drama', ' Romance            '];7.2;90;A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.;['Martin Scorsese', None];['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder', 'Linda Faye Farkas']
32;Ballroom Dancing;1992;Tous Public;94;['Comedy', ' Drama', ' Music            '];7.2;72;A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.;['Baz Luhrmann', None];['Paul Mercurio', 'Tara Morice', 'Bill Hunter', 'Pat Thomson']
33;Lunes de fiel;1992;12;139;['Drama', ' Romance', ' Thriller            '];7.2;62;After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.;['Roman Polanski', None];['Hugh Grant', 'Kristin Scott Thomas', 'Emmanuelle Seigner', 'Peter Coyote']
34;The Crying Game;1992;12;112;['Crime', ' Drama', ' Romance            '];7.2;90;A British soldier kidnapped by the IRA soon befriends one of his captors, who then becomes drawn into the soldier's world.;['Neil Jordan', None];['Stephen Rea', 'Jaye Davidson', 'Forest Whitaker', 'Miranda Richardson']
35;Les anges de la nuit;1990;12;134;['Action', ' Crime', ' Drama            '];7.2;60;A New York cop is recruited to return to his hometown and infiltrate the mob ran by his best friend's brother.;['Phil Joanou', None];['Sean Penn', 'Ed Harris', 'Gary Oldman', 'Robin Wright']
36;Willow;1988;Tous publics;126;['Action', ' Adventure', ' Drama            '];7.2;47;A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.;['Ron Howard', None];['Val Kilmer', 'Joanne Whalley', 'Warwick Davis', 'Jean Marsh']
37;Broadcast News;1987;Tous publics;133;['Comedy', ' Drama', ' Romance            '];7.2;84;Take two rival television reporters: one handsome, one talented, both male. Add one producer, female. Mix well, and watch the sparks fly.;['James L. Brooks', None];['William Hurt', 'Albert Brooks', 'Holly Hunter', 'Robert Prosky']
38;Chambre avec vue...;1985;Tous publics;117;['Drama', ' Romance            '];7.2;83;Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again.;['James Ivory', None];['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott', 'Julian Sands']
39;Les enfants du silence;1986;NaN;119;['Drama', ' Romance            '];7.2;80;A new speech teacher at a school for the deaf falls in love with the janitor, a deaf woman speechless by choice.;['Randa Haines', None];['William Hurt', 'Marlee Matlin', 'Piper Laurie', 'Philip Bosco']
40;Silverado;1985;Tous publics;133;['Action', ' Crime', ' Drama            '];7.2;64;A misfit bunch of friends comes together to right the injustices which exist in a small town.;['Lawrence Kasdan', None];['Kevin Kline', 'Scott Glenn', 'Kevin Costner', 'Danny Glover']
41;Quelque part dans le temps;1980;Tous publics;103;['Drama', ' Fantasy', ' Romance            '];7.2;29;A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.;['Jeannot Szwarc', None];['Christopher Reeve', 'Jane Seymour', 'Christopher Plummer', 'Teresa Wright']
42;Grease;1978;Tous publics;110;['Comedy', ' Musical', ' Romance            '];7.2;70;Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?;['Randal Kleiser', None];['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway']
43;La fureur de vaincre;1972;Tous publics;95;['Action', ' Drama', ' Romance            '];7.2;68;A young man seeks vengence for the death of his teacher.;['Wei Lo', None];['Bruce Lee', 'Nora Miao', 'James Tien', 'Maria Yi']
44;Avanti!;1972;Tous publics;144;['Comedy', ' Romance            '];7.2;-1;A successful businessman goes to Italy to arrange for the return of his tycoon father's body only to discover dad died with his long-time mistress.;['Billy Wilder', None];['Jack Lemmon', 'Juliet Mills', 'Clive Revill', 'Edward Andrews']
45;Fleur de cactus;1969;Tous Public;104;['Comedy', ' Romance            '];7.2;67;A dentist pretends to be married to avoid commitment, but when he falls for his girlfriend and proposes, he must recruit his lovelorn nurse to pose as his wife.;['Gene Saks', None];['Walter Matthau', 'Ingrid Bergman', 'Goldie Hawn', 'Jack Weston']
46;La grande course autour du monde;1965;Tous publics;160;['Action', ' Adventure', ' Comedy            '];7.2;71;In the early 20th century, two rivals, the heroic Leslie and the despicable Professor Fate, engage in an epic automobile race from New York to Paris.;['Blake Edwards', None];['Tony Curtis', 'Natalie Wood', 'Jack Lemmon', 'Peter Falk']
47;Les Révoltés du Bounty;1962;Tous publics;178;['Adventure', ' Drama', ' History            '];7.2;48;In 1787, British ship Bounty leaves Portsmouth to bring a cargo of bread-fruit from Tahiti but the savage on-board conditions imposed by Captain Bligh trigger a mutiny led by officer Fletcher Christian.;['    Directors:', 'Lewis Milestone, ', 'Carol Reed', None];['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith']
48;La fiancée de Papa;1961;Tous publics;129;['Comedy', ' Family', ' Romance            '];7.2;73;Teenage twin sisters swap places and scheme to reunite their divorced parents.;['David Swift', None];"['Hayley Mills', ""Maureen O'Hara"", 'Brian Keith', 'Charles Ruggles']"
49;Misfits - Les Désaxés;1961;NaN;125;['Drama', ' Romance', ' Western            '];7.2;77;A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically independent lifestyle.;['John Huston', None];['Clark Gable', 'Marilyn Monroe', 'Montgomery Clift', 'Thelma Ritter']
0;Le Cid;1961;Tous publics;182;['Biography', ' Drama', ' History            '];7.2;79;The fabled Spanish hero Rodrigo Diaz de Vivar (a.k.a. El Cid) overcomes a family vendetta and court intrigue to defend Christian Spain against the Moors.;['Anthony Mann', None];['Charlton Heston', 'Sophia Loren', 'Raf Vallone', 'Geneviève Page']
1;La Belle au bois dormant;1959;Tous publics;75;['Animation', ' Adventure', ' Family            '];7.2;85;After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.;['    Directors:', 'Les Clark, ', 'Clyde Geronimi, ', 'Eric Larson, ', 'Wolfgang Reitherman, ', 'Hamilton Luske', None];['Mary Costa', 'Bill Shirley', 'Eleanor Audley', 'Verna Felton']
2;Shadows;1958;Tous Public;81;['Drama', ' Music', ' Romance            '];7.2;86;Cassavetes' jazz-scored improvisational film explores interracial friendships and relationships in Beat-Era (1950s) New York City.;['John Cassavetes', None];['Ben Carruthers', 'Lelia Goldoni', 'Hugh Hurd', 'Anthony Ray']
3;Opération jupons;1959;Tous publics;124;['Comedy', ' Romance', ' War            '];7.2;-1;During World War II, a commander finds himself stuck with a decrepit (and pink) submarine, a con man executive officer, and a group of army nurses.;['Blake Edwards', None];"['Cary Grant', 'Tony Curtis', ""Joan O'Brien"", 'Dina Merrill']"
4;La blonde du Far-West;1953;Tous Public;101;['Musical', ' Romance', ' Western            '];7.2;-1;The story of Calamity Jane, her saloon, and her romance with Wild Bill Hickok.;['David Butler', None];['Doris Day', 'Howard Keel', 'Allyn Ann McLerie', 'Philip Carey']
5;Un Américain à Paris;1951;Tous publics;114;['Drama', ' Musical', ' Romance            '];7.2;83;Three friends struggle to find work in Paris. Things become more complicated when two of them fall in love with the same woman.;['Vincente Minnelli', None];['Gene Kelly', 'Leslie Caron', 'Oscar Levant', 'Georges Guétary']
6;Un million clefs en main;1948;Tous publics;94;['Comedy', ' Romance            '];7.2;-1;A man and his wife decide they can afford to have a house in the country built to their specifications. It's a lot more trouble than they think.;['H.C. Potter', None];['Cary Grant', 'Myrna Loy', 'Melvyn Douglas', 'Reginald Denny']
7;Le mur invisible;1947;Tous Public;118;['Drama', ' Romance            '];7.2;-1;A reporter pretends to be Jewish in order to cover a story on anti-Semitism, and personally discovers the true depths of bigotry and hatred.;['Elia Kazan', None];['Gregory Peck', 'Dorothy McGuire', 'John Garfield', 'Celeste Holm']
8;La falaise mystérieuse;1944;Tous publics;99;['Fantasy', ' Horror', ' Mystery            '];7.2;-1;A composer and his sister discover that the reason they are able to purchase a beautiful gothic seacoast mansion very cheaply is the house's unsavory past.;['Lewis Allen', None];['Ray Milland', 'Ruth Hussey', 'Donald Crisp', 'Cornelia Otis Skinner']
9;La femme de l'année;1942;Tous Public;114;['Comedy', ' Drama', ' Romance            '];7.2;-1;Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.;['George Stevens', None];['Spencer Tracy', 'Katharine Hepburn', 'Fay Bainter', 'Reginald Owen']
10;Le loup-garou;1941;Tous Public;70;['Horror', ' Mystery', ' Romance            '];7.2;72;Larry Talbot returns to his father's castle in Wales and meets a beautiful woman. One fateful night, Talbot escorts her to a local carnival where they meet a mysterious gypsy fortune teller.;['George Waggner', None];['Claude Rains', 'Warren William', 'Lon Chaney Jr.', 'Ralph Bellamy']
11;Le petit César;1931;Tous Public;79;['Action', ' Crime', ' Drama            '];7.2;-1;A small-time criminal moves to a big city to seek bigger fortune.;['Mervyn LeRoy', None];['Edward G. Robinson', 'Douglas Fairbanks Jr.', 'Glenda Farrell', 'William Collier Jr.']
12;Queen & Slim;2019;Tous publics;132;['Crime', ' Drama', ' Romance            '];7.1;74;A couple's first date takes an unexpected turn when a police officer pulls them over.;['Melina Matsoukas', None];['Daniel Kaluuya', 'Jodie Turner-Smith', 'Bokeem Woodbine', 'Chloë Sevigny']
13;Words on Bathroom Walls;2020;PG-13;110;['Drama', ' Romance            '];7.1;61;Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to not be defined by his condition.;['Thor Freudenthal', None];['Charlie Plummer', 'Andy Garcia', 'Taylor Russell', 'AnnaSophia Robb']
14;Si Beale Street pouvait parler;2018;Tous publics;119;['Drama', ' Romance            '];7.1;87;A young woman embraces her pregnancy while she and her family set out to prove her childhood friend and lover innocent of a crime he didn't commit.;['Barry Jenkins', None];['KiKi Layne', 'Stephan James', 'Regina King', 'Teyonah Parris']
15;Breathe;I) (2017;PG-13;118;['Biography', ' Drama', ' Romance            '];7.1;51;The inspiring true love story of Robin (Andrew Garfield) and Diana Cavendish (Claire Foy), an adventurous couple who refuse to give up in the face of a devastating disease. Their heartwarming celebration of human possibility marks the directorial debut of Andy Serkis.;['Andy Serkis', None];['Andrew Garfield', 'Claire Foy', 'Hugh Bonneville', 'Ed Speleers']
16;Alliés;2016;Tous publics;124;['Action', ' Drama', ' Romance            '];7.1;60;In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.;['Robert Zemeckis', None];['Brad Pitt', 'Marion Cotillard', 'Jared Harris', 'Vincent Ebrahim']
17;45 ans;2015;Tous publics;95;['Drama', ' Romance            '];7.1;94;A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.;['Andrew Haigh', None];['Charlotte Rampling', 'Tom Courtenay', 'Geraldine James', 'Dolly Wells']
18;Mon roi;2015;Tous publics;124;['Drama', ' Romance            '];7.1;68;Tony is admitted to a rehabilitation center after a serious skiing accident. Dependent on medical staff and painkillers, she takes the time to remember the tumultuous love story she lived with Georgio.;['Maïwenn', None];['Vincent Cassel', 'Emmanuelle Bercot', 'Louis Garrel', 'Isild Le Besco']
